Epoch,Train_Loss,Train_Cls_Loss,Train_Dom_Loss,Val_Target_AUC,Alpha
1,7.797968667984009,0.6394512720108032,4.600712280750274,0.7946907756813417,0.0
2,7.302748763084412,0.6286312401294708,4.15959256362915,0.80041928721174,0.0
3,7.568693387031555,0.6329433566331863,4.403976602554321,0.8013081864056686,0.46133034619041924
4,7.513382600784301,0.6356107044219971,4.335329074382782,0.802873592322186,0.7611738616605701
5,7.4700998029708865,0.6321050530672073,4.309574537754059,0.7979300848011575,0.904967383351803
6,7.4726263666152954,0.633122398018837,4.3070143823623654,0.7977451869419643,0.9639568610994933
7,7.4485074844360355,0.6333491537570953,4.281761707305908,0.8014244545944168,0.9865876796714468
8,7.463466975212097,0.6359307532310485,4.283813202381134,0.7914261239429641,0.9950448778258347
9,7.465579767227172,0.6375836198329925,4.27766165971756,0.8011753678033549,0.9981742530898123
10,7.463074230194092,0.6359827066659928,4.283160694599152,0.8027836615950393,0.9993279574474399
