Metric_Name,Value,Description
Final_Target_Diagnosis_AUC,0.8379362614611061,Target Eval
Final_Target_Diagnosis_MCC,0.5816237824188029,Target Eval
Final_Target_Diagnosis_Acc,0.7915407854984894,Target Eval
Final_Domain_MCC,0.0,
Final_Domain_Acc,0.0,
Final_Silhouette_Domain,-0.25397646,
Best_Target_Diagnosis_AUC,0.8364389233954451,Target Eval
Best_Target_Diagnosis_MCC,0.5912462984425608,Target Eval
Best_Target_Diagnosis_Acc,0.7945619335347432,Target Eval
Best_Domain_MCC,0.0,
Best_Domain_Acc,0.0,
Best_Silhouette_Domain,-0.2238609,
