Epoch,Train_Loss,Train_Cls_Loss,Train_Dom_Loss,Val_Target_AUC,Alpha
1,7.76351409816742,0.6427319971323013,4.54985412311554,0.7817944767097308,0.0
2,7.35726341342926,0.6352368858456612,4.181078982830048,0.7855373363218119,0.0
3,7.563410973548889,0.6343521829843521,4.391650069236755,0.7888888888888889,0.46133034619041924
4,7.53179825592041,0.6341996338367463,4.360800092220306,0.7618624313539567,0.7611738616605701
5,7.512320093154907,0.6357245669364929,4.333697260856629,0.7697679924242424,0.904967383351803
6,7.484082267761231,0.6346218693256378,4.3109729180336,0.7686738407975946,0.9639568610994933
7,7.466621077537536,0.6336648433208466,4.298296866416931,0.8025221674876848,0.9865876796714468
8,7.479471404075623,0.6356327092647552,4.30130786037445,0.7859080212197359,0.9950448778258347
9,7.48736714553833,0.6378284540176392,4.29822487449646,0.7770929635336414,0.9981742530898123
10,7.469011424064636,0.6343406059741974,4.29730839395523,0.7941871921182266,0.9993279574474399
