Epoch,Train_Total_Loss,Train_Cls_Loss,Train_Dom_Loss,Train_Dom_Acc,Val_Cls_Loss,Val_AUC,Test_Cls_Loss,Test_AUC,Alpha
1,6.401955246925354,0.6856009273529052,2.973950605392456,0.187875,0.6723044296105702,0.7376609678947326,0.6299070119857788,0.8097849934181659,0.0
2,6.055542307853699,0.6692219469547271,2.7094325728416444,0.2615625,0.671051847934723,0.7355676122694467,0.6389619708061218,0.8201156321588304,0.0
3,5.783599688529968,0.6667688553333282,2.4497554059028626,0.32625,0.6706576022836898,0.7542467584359877,0.6179711520671844,0.8163420737678162,0.0
4,5.576774420738221,0.6682061693668365,2.235743586540222,0.3776875,0.6682772503958808,0.7525727221971689,0.6260236004988352,0.8457510635976873,0.0
5,5.39339160823822,0.6631159731149674,2.0778117415904998,0.4213125,0.7047005779213376,0.7275574677924177,0.6357817053794861,0.7861895931057052,0.0
6,5.313798455238342,0.6634229055643082,1.9966839339733125,0.44925,0.6699207497967614,0.7411714039621017,0.6536100506782532,0.8318970219264754,0.0
7,5.22985682964325,0.662585015654564,1.9169317564964294,0.4694375,0.6624325255552928,0.760272658171653,0.6347172359625498,0.8415188470066518,0.0
8,5.153351178169251,0.6612259472608566,1.847221429824829,0.4796875,0.663201160563363,0.7593928479882087,0.617939700682958,0.8374727668845316,0.0
9,5.078790217399598,0.6588667719364166,1.7844563596248626,0.4981875,0.6654927863015069,0.7560201407083722,0.6463469564914703,0.8019964896884599,0.0
10,5.095466287612915,0.6644418103694916,1.7732572355270386,0.5029375,0.6822331362300449,0.7288473458383733,0.616866002480189,0.8163420737678163,0.0
11,5.045815160751343,0.6630687348842621,1.7304714798927308,0.510875,0.6632546948062049,0.7551757224177225,0.6373762885729471,0.8459850811759544,0.02495
12,4.981814835548401,0.6590556310415268,1.6865366716384889,0.522875,0.6627919375896454,0.7626922783580472,0.6252181529998779,0.8055616258741258,0.04995
13,5.009397870063782,0.6614011110067367,1.702392317533493,0.5210625,0.6691014660729302,0.7175092722534082,0.6443647543589274,0.7680569132182035,0.07495
14,4.987016047477722,0.6596934162378311,1.6885489809513092,0.5216875,0.6764433092541164,0.6557637747983469,0.6589700480302175,0.7422820988327697,0.09995
15,4.953949063301087,0.6612079130411148,1.647909504890442,0.530375,0.6617333041297064,0.7353809386059332,0.6415111422538757,0.7631722482818807,0.12495
16,4.937748426437378,0.660608545422554,1.6347057127952576,0.5368125,0.665903800063663,0.7593637307911425,0.6210804382960001,0.802473886750962,0.14995
17,4.929177629470825,0.6601686173677445,1.6283345279693604,0.5396875,0.6694474624262916,0.6748544005613472,0.6410131851832072,0.7776808116068507,0.17495
18,4.906401979446411,0.6602499402761459,1.6051522781848908,0.5438125,0.6622714089022742,0.7268063352044908,0.6308845182259878,0.7938453159041394,0.19995
19,4.877800832748413,0.6591412765979767,1.5820944583415986,0.5498125,0.6683724145094554,0.6986263311929938,0.646367996931076,0.7625661375661377,0.22495
20,4.87856378364563,0.661215717792511,1.572485202550888,0.5515,0.7704920444223616,0.7194860164394548,0.7062085866928101,0.8399562123700054,0.24995
21,4.864240166664124,0.6598021805286407,1.565229264974594,0.5476875,0.6711812933286031,0.7329957964740574,0.6194381018479665,0.8107843137254902,0.27495
22,4.850834857940674,0.6595902376174927,1.5528836653232574,0.5574375,0.6623177236980862,0.7205539448491681,0.619495709737142,0.798376480912681,0.29995
23,4.8186330289840695,0.66003680062294,1.5184490156173707,0.56625,0.6706428196695116,0.6706550710908084,0.6587007939815521,0.6953271028037382,0.32495
24,4.834889283657074,0.661737485051155,1.5262018659114838,0.5639375,0.6859634803401099,0.7353983537676401,0.612169067064921,0.8211822660098522,0.34995
25,4.830883764266968,0.6613207063674926,1.5242802304029466,0.567,0.6650634672906663,0.7033059616301496,0.6434341073036194,0.7584325396825397,0.37495
26,4.8150742573738095,0.6607871953248977,1.5111382862329483,0.56675,0.6631717840830486,0.7033620581978228,0.6448672314484915,0.7540428321678322,0.39995
27,4.812721306800842,0.6608648053407669,1.5083972772359848,0.574375,0.6627258665031857,0.7166084928438183,0.615449329217275,0.8272030651340996,0.42495
28,4.787778842926025,0.6579507058858871,1.4980253187417985,0.573625,0.6699862990114424,0.6494162811241071,0.6466379165649414,0.7216847826086956,0.44995
29,4.782824204444886,0.6604329996109009,1.480659217596054,0.57425,0.6663637757301331,0.6910864982076911,0.6254647274812063,0.7870921516754851,0.47495
30,4.765858147144318,0.6618912247419357,1.4564020277261733,0.5796875,0.6624597834216224,0.7035052728577871,0.6341735025246938,0.7838235294117647,0.49995
31,4.765782162189484,0.6626238471269608,1.452662930727005,0.5855,0.6648951252301534,0.709055524185959,0.6435753107070923,0.7505991285403051,0.52495
32,4.760139722824096,0.6601628212928772,1.4593256188631059,0.57875,0.6635758817195893,0.7254595612203346,0.6228931844234467,0.7903804347826087,0.54995
33,4.765884042739868,0.6615552421808243,1.4581078283786775,0.5835625,0.6651197797722287,0.7054720177435615,0.643727054198583,0.7461419753086419,0.57495
34,4.755212519645691,0.6620825710296631,1.4447996653318405,0.5865625,0.6673551221688588,0.7339423246995254,0.625716358423233,0.7966564685314684,0.59995
35,4.732413709640503,0.6596657919883728,1.434084745645523,0.588375,0.6680926971965366,0.7235087890076191,0.6437921126683553,0.7478505291005292,0.62495
36,4.738617092609405,0.6598034298419952,1.4395999492406846,0.5873125,0.6682136277357738,0.6622218323977546,0.6523646910985311,0.6680484346023782,0.64995
37,4.727983354568481,0.6592259936332703,1.431853386759758,0.586125,0.6742475065920088,0.7318575119503972,0.6223031282424927,0.7776262681357041,0.67495
38,4.768403726100922,0.6644434611797333,1.4461864041090011,0.588125,0.661342097653283,0.7144228648757017,0.6327438553174337,0.7667176573426574,0.69995
39,4.7580464677810665,0.6627129266262054,1.444481833577156,0.5890625,0.6701266454325782,0.6463971676077725,0.6466597616672516,0.6888043478260869,0.72495
40,4.727364096641541,0.6618937056064605,1.4178955693244935,0.596,0.6722554014788733,0.7376863072921266,0.622413843870163,0.7809523809523808,0.74995
41,4.714713357448578,0.6605127460956574,1.4121496241092681,0.5948125,0.6650257229804992,0.7252669908268291,0.6072180569171906,0.7984142500271533,0.77495
42,4.740163189888,0.6629601327180863,1.4253625172376632,0.59475,0.6716893394788106,0.6253625342731192,0.6564932664235433,0.648423721340388,0.79995
43,4.7206285257339475,0.6629868057966233,1.4056944998502732,0.601875,0.6671056614981757,0.7067358200177681,0.6311050256093343,0.7710882867132867,0.82495
44,4.719838232040405,0.6612466286420822,1.4136050916910172,0.593125,0.6735030465655857,0.7138482064724349,0.6163631776968638,0.7865760869565217,0.84995
45,4.7016361083984375,0.6592532340288162,1.405369930267334,0.59975,0.6687824745972951,0.6653821118151966,0.6324489812056223,0.7285714285714286,0.87495
46,4.70939271402359,0.6612277816534042,1.4032538088560105,0.596875,0.6628734078672197,0.7059540396952687,0.6376897891362509,0.735739359368144,0.89995
47,4.695615045070648,0.6610556664466858,1.3903367092609407,0.60375,0.671456656853358,0.6950234832561578,0.6316669483979543,0.757130320315928,0.92495
48,4.726752060890198,0.6612658571004868,1.4204227722883225,0.5920625,0.6671113279130724,0.6905597955319234,0.610995352268219,0.8012456293706294,0.94995
49,4.699454808712006,0.6627838197946548,1.385535709500313,0.60125,0.664122400018904,0.6859212460021477,0.6502288381258646,0.7081505046072839,0.97495
50,4.70774859046936,0.6636878763437271,1.389309201836586,0.6000625,0.66976334783766,0.6412252426560907,0.6597990393638611,0.636304134395113,0.99995
