Epoch,Train_Loss,Train_Cls_Loss,Train_Dom_Loss,Val_Target_AUC,Alpha
1,7.765286162376404,0.6315716141462326,4.607428107261658,0.7758229374711069,0.0
2,7.3697916784286495,0.6261845675706863,4.238868846416473,0.7786814463670714,0.0
3,7.532133146286011,0.6273800067901611,4.3952331223487855,0.7678453724604967,0.46133034619041924
4,7.501707511901856,0.6265887354016304,4.368763829231262,0.7798116221301364,0.7611738616605701
5,7.439021439552307,0.6215627369880676,4.33120776605606,0.775589164785553,0.904967383351803
6,7.451321594238281,0.6271844545602798,4.315399317741394,0.7696626415470222,0.9639568610994933
7,7.43584979057312,0.6272372866868973,4.299663346767425,0.7764881144126945,0.9865876796714468
8,7.438220226287842,0.6268062207698822,4.3041891212463375,0.769726862302483,0.9950448778258347
9,7.436703837394714,0.6271342761516571,4.301032452106476,0.7746220020413077,0.9981742530898123
10,7.405295593261719,0.6228548542261124,4.291021324157715,0.7811341193409489,0.9993279574474399
