Epoch,Train_Cls_Loss,Train_Dom_Acc,Train_Dom_MCC,Val_Target_AUC,Alpha
1,0.670916508436203,0.1559375,0.020251532700250433,0.7731636363636364,0.0
2,0.6624268724918365,0.189125,0.029890333630488958,0.7497454545454546,0.0
3,0.6573980230093003,0.1899375,0.01667070768243171,0.8002181818181819,0.0
4,0.6570774133205414,0.1958125,0.03936079412809423,0.7603636363636365,0.0
5,0.656290600657463,0.192625,0.03613696042989692,0.7739999999999999,0.0
6,0.6563585782051087,0.1919375,0.029090869260693868,0.7883636363636364,0.0
7,0.6543324687480927,0.197125,0.032120220032756136,0.7540727272727272,0.0
8,0.6503095192909241,0.197875,0.044242292094219496,0.8217454545454546,0.0
9,0.6475149626731873,0.2020625,0.052245536182597196,0.8058181818181818,0.0
10,0.648478896856308,0.2078125,0.07685081802113827,0.7911272727272727,0.0
11,0.6459083677530288,0.1974375,0.06398448787033083,0.7362181818181819,0.02495
12,0.6515351736545563,0.18725,0.03186621227109556,0.7962181818181818,0.04995
13,0.6426811701059342,0.190375,0.018218795116419113,0.6986181818181818,0.07495
14,0.650701945900917,0.1913125,0.0276820821594165,0.7647272727272727,0.09995
15,0.6426970608234406,0.1871875,0.008340663529170943,0.8215636363636364,0.12495
16,0.6461288422346115,0.1905,0.011082485809987469,0.827309090909091,0.14995
17,0.6430542204380035,0.194,0.025830974895578965,0.7666181818181819,0.17495
18,0.6440791598558426,0.1913125,0.01990850838834703,0.7424,0.19995
19,0.6431882691383362,0.1904375,0.015375109681880961,0.7661818181818182,0.22495
20,0.6444453384876251,0.1864375,0.014577030951255886,0.8107272727272729,0.24995
21,0.6439872175455094,0.1908125,0.017400840279689318,0.8144727272727272,0.27495
22,0.6444638912677765,0.1925625,0.011400860085600348,0.7212363636363637,0.29995
23,0.6477700303792954,0.187875,0.019870592644526442,0.7962181818181819,0.32495
24,0.6465731726884842,0.1945,0.0008039155729427107,0.7479272727272728,0.34995
25,0.6500497035980225,0.1881875,-0.008635187920002816,0.7158545454545453,0.37495
26,0.6454286241531372,0.1971875,0.001364236400173622,0.7328727272727273,0.39995
27,0.6446084213256836,0.194,-0.004048033728325536,0.7728363636363635,0.42495
28,0.6458347322940826,0.19125,-0.007328082115097241,0.7007636363636365,0.44995
29,0.6443264611959457,0.1919375,0.001814605385134417,0.7167272727272727,0.47495
30,0.6451264023780823,0.1916875,0.007880431978565418,0.7937818181818183,0.49995
31,0.642282168507576,0.1965,0.021446117944118367,0.7258909090909091,0.52495
32,0.6423244876861572,0.189625,0.020856308817065947,0.7240727272727273,0.54995
33,0.6466736594438552,0.19125,0.009697981641886537,0.776690909090909,0.57495
34,0.6485796172618866,0.18925,0.008037203112211717,0.7351636363636365,0.59995
35,0.6432801609039307,0.1923125,0.010601092991837433,0.7346909090909092,0.62495
36,0.6481859629154205,0.1921875,0.025504383479568706,0.7041818181818182,0.64995
37,0.647208243727684,0.192625,0.007327339560752113,0.7585818181818181,0.67495
38,0.6466634126901627,0.1884375,0.01867120273325261,0.7341454545454547,0.69995
39,0.6431939744949341,0.19725,0.013578009352202729,0.7431272727272729,0.72495
40,0.6431992944478989,0.1865625,0.004235651412758153,0.7479999999999999,0.74995
41,0.6446825565099716,0.18875,0.008982025863249516,0.7353454545454545,0.77495
42,0.6492659097909927,0.19225,0.013574763709788018,0.7144727272727274,0.79995
43,0.6438665245771408,0.1870625,0.005985854809384895,0.727709090909091,0.82495
44,0.6454956932067871,0.18925,-0.006322259340474066,0.7195999999999999,0.84995
45,0.6468438751697541,0.1920625,-0.002765991240348328,0.6785818181818182,0.87495
46,0.6485255583524704,0.191125,-0.01851026441894144,0.7020000000000001,0.89995
47,0.6431643489599228,0.193125,0.005004188814574321,0.7797454545454545,0.92495
48,0.6449700241088867,0.1901875,0.012231161416780347,0.7053818181818181,0.94995
49,0.6482098826169967,0.1920625,0.005883346489383444,0.7510909090909091,0.97495
50,0.6437759404182434,0.193875,0.001375770167567996,0.7542545454545454,0.99995
