Epoch,Train_Loss,Val_Loss,Val_AUC,Test_Loss,Test_AUC
1,0.6808670662641525,0.6681691898239983,0.7173805296549669,0.6803298178984194,0.8315094898909552
2,0.6714609087705612,0.67307258910603,0.7393245696263872,0.6808958923330113,0.82111679975279
3,0.669656042933464,0.6648625565899743,0.7239884177709426,0.6814579677825071,0.7631377800339001
4,0.6666373261213303,0.6685246288776397,0.7266072851406101,0.680625355365325,0.7849091667614821
5,0.6679014689922332,0.6673315041595035,0.7289773164644971,0.6794866481605841,0.7878522310856034
6,0.6658733698129654,0.6703078183862898,0.7173105049476677,0.6806405028518365,0.7731474473298824
7,0.6618428579568862,0.6628564470344119,0.7453931454015363,0.6812491696708056,0.7867531239391068
8,0.663829572558403,0.6641493850284153,0.7493451729894652,0.6797984437066682,0.8020218114533495
9,0.6639562194347381,0.6598271667957306,0.7479101955052074,0.6797319005946724,0.8138591071006591
10,0.663662653207779,0.6633990115589565,0.7408089941629673,0.6798469235702437,0.7856601934772129
11,0.6624999611377717,0.6621268113454183,0.7381121153050978,0.6803245319395649,0.7895674272017046
12,0.6632600675821304,0.6616686503092448,0.7324424645890102,0.6792393472729897,0.776556034045268
13,0.663110346198082,0.6615407076146868,0.7442340461872116,0.6782048441925828,0.7944170047473678
14,0.6627716797590256,0.6635238448778789,0.7497363445879321,0.6820948951098383,0.7750557744395049
15,0.6614854900836945,0.6640896492534214,0.7030487190445912,0.6817751502504155,0.6915727095170454
16,0.6642359782457352,0.6603333241409726,0.7431390679974222,0.6802507748409193,0.772245026562924
17,0.6619496541023254,0.661039063665602,0.7515553130387118,0.6821240387400802,0.7833707854700074
18,0.6607664208412171,0.6607630444897545,0.7450117328631909,0.6835227584352299,0.7887184155018949
19,0.6611114223003387,0.6596250792344411,0.7482411975408815,0.6825545667385569,0.7676691883650012
20,0.6610233011245727,0.6612718429830339,0.7430585621906751,0.6814327884693535,0.7348268012237738
21,0.6608310108184814,0.6621262159612443,0.7344025385925276,0.6848009563222224,0.7229455139832633
22,0.659136223912239,0.6579773631360796,0.7487207457161242,0.6856863894024674,0.7769178256036829
23,0.6582925283908844,0.6597676965925429,0.7351923241073608,0.6820660440289245,0.7682729869212973
24,0.6566734780073166,0.6593537443213993,0.7502051325580738,0.6820572456535028,0.7670793953542162
25,0.6606211886405945,0.6617632971869575,0.7043388392821679,0.685140885868851,0.6931994550396039
26,0.6578434709310531,0.6589352773295508,0.7254527187447724,0.6830091214909846,0.7280494629510698
27,0.6597421476840973,0.6604751030604045,0.7330391520184678,0.6850142144427007,0.7679953718276035
28,0.6587468585968017,0.6627287420961592,0.7382913474789864,0.6816951869701853,0.7927165444886547
29,0.6583982923030853,0.6604331950346629,0.7245096655427972,0.6786385458342883,0.755759495140671
30,0.6572726821899414,0.6635271304183537,0.7431850286521205,0.6893555765249291,0.7487817170145681
31,0.6569888627529145,0.6610502050982581,0.6944350061895082,0.6827891341277531,0.6843907114421351
32,0.6593590731620789,0.658268525203069,0.7482633505315505,0.682728249807747,0.7741577064707713
33,0.6572582494020462,0.6589535501268174,0.7392075229014918,0.6879193046871497,0.7369064689492765
34,0.6584347587823868,0.6597553935315874,0.7373730802180203,0.6842555184753574,0.7734709599878415
35,0.6581500180959702,0.6614791876739926,0.7354099903781927,0.6882544336270313,0.697142270701384
36,0.6573084037303925,0.6628466910786099,0.7115972309153518,0.6842282280629995,0.670591286911715
37,0.6582060886621475,0.6590957628356086,0.7520968923432204,0.6877980280895623,0.7760779062406096
38,0.6568646558523178,0.6595445957448748,0.7489775617599403,0.6848409516470773,0.7420256830915481
39,0.6569793138504029,0.660808527469635,0.7444431084109986,0.6835489467698701,0.7849327924083984
40,0.6568118712902069,0.6621316916412777,0.7335435729982742,0.6817683717425989,0.7703115654904306
41,0.655068132519722,0.6611194478140937,0.717777654291525,0.6882132091084305,0.6543886393555085
42,0.6556271851062775,0.6625253670745426,0.741407467635739,0.7080084523376153,0.6993567821170754
43,0.6575822588205338,0.6618485205703312,0.7221806258390994,0.6833107167360734,0.6901549491519734
44,0.6559172780513763,0.6689609024259779,0.6848749627267221,0.6900502759583143,0.6227714713321721
45,0.655037752866745,0.6616205785009596,0.7031072498192709,0.6833261093314813,0.6492005854702452
46,0.6542234231233597,0.6611634790897369,0.7271685931738326,0.6821207081785008,0.7074310341521075
47,0.657492035150528,0.6665105409092373,0.726835954250019,0.6861284661049746,0.6943188309493
48,0.6567538907527923,0.6604525711801317,0.7389597505950267,0.6849727150128813,0.7242446849273713
49,0.6559608212709427,0.6607831954956055,0.738702073067398,0.6868004196760605,0.7154903880903251
50,0.6545464299917221,0.6592551562521193,0.7347308905142557,0.6884801138420494,0.6747979633779595
