Epoch,Train_Loss,Val_Loss,Val_AUC,Test_Loss,Test_AUC
1,0.6956787071228028,0.6931626465585496,0.5594489860226881,0.693158916736904,0.5267771613175083
2,0.6931522858142852,0.6931408650345272,0.5918970942924103,0.6931420360740862,0.5328639683087428
3,0.6931495659351349,0.6931013888782925,0.6267585262295583,0.6931484435733996,0.5466872673642813
4,0.6931486482620239,0.6931545184718237,0.6249566719220512,0.6931427936804923,0.5555785123966942
5,0.690126699924469,0.6782163149780698,0.6743000266790231,0.7093040064761513,0.5821338051072708
6,0.6785230250358582,0.6745278007454343,0.6900857056936648,0.7157031548650641,0.578170458339295
7,0.673454462647438,0.674062869283888,0.6431248686362905,0.6902949010071001,0.566374967299854
8,0.6705419447422027,0.6700585868623522,0.6562375255506812,0.6900020335849962,0.5648109726692611
9,0.671813633799553,0.6634541398949093,0.7069436902774912,0.6976979845448544,0.5922622719167405
10,0.6707283464670182,0.6675366077158186,0.6847134701047743,0.6931663390837217,0.5969458031146343
11,0.6698367601633072,0.6702714357111189,0.6661563442589481,0.69921087277563,0.5800119830212404
12,0.6700136663913727,0.6691231038835314,0.6679715316768268,0.7034231957636381,0.5755597852939854
13,0.6686587060689926,0.670297157102161,0.6776201769245247,0.6955924787019429,0.5902124651078944
14,0.6701434930562973,0.6718820565276675,0.6738254595645901,0.6931603990103069,0.6080015047388043
15,0.6695997035503387,0.666024222638872,0.679753429658649,0.6943216355223405,0.5838783073681612
16,0.6682408943176269,0.6642786920070648,0.6754534430984577,0.6934585806570555,0.5792164384334411
17,0.6672172975540162,0.666326563888126,0.6761947901349566,0.6979310810565948,0.599318430505509
18,0.6707637369632721,0.6647558834817674,0.6719436449402624,0.6933323239025316,0.5842723914117595
19,0.6681981463432312,0.6659334944354163,0.6695533658956484,0.6910522831113715,0.5861212163775547
20,0.668442128419876,0.6641450160079532,0.6742289980550851,0.6920826623314306,0.5800473230286739
21,0.6683662577867507,0.6685276375876532,0.6604748897353648,0.6923140961872903,0.5950923519910105
22,0.671961591720581,0.6668093105157217,0.6806019664698993,0.69685067001142,0.5943653752816049
23,0.6661638931035996,0.6652414050367144,0.6494761708760332,0.6874344944953918,0.5760557783418172
24,0.6668043737411499,0.6632733563582103,0.6613113973536487,0.684206120277706,0.5874272953158758
25,0.6684252082109451,0.6630932185384962,0.6617687449879712,0.6929987088630074,0.5929141465053763
26,0.6684623126983642,0.6670294688807593,0.6658598372938663,0.687651736171622,0.5953207559951226
27,0.6704968521595002,0.6665263129605188,0.6688788247952728,0.699774012753838,0.5794595989776652
28,0.6691964647769928,0.6694590780470107,0.6524466218925422,0.6989528819134361,0.592116434202547
29,0.6675863684415817,0.6667772365940942,0.6833490181316269,0.7042889312693947,0.5971318210548493
30,0.6696827746629715,0.6711027986473508,0.6358586691626906,0.6936437220949876,0.5727755666534281
31,0.6671280804872513,0.6670174181461335,0.6632458304485171,0.6955184073824632,0.5747083334499345
32,0.6658986592292786,0.6639576892058054,0.6756929129911788,0.6999892388519487,0.5761289416391602
33,0.66823364174366,0.6682410935560862,0.6772545279116744,0.6942121527696911,0.6194237460724663
34,0.668807302236557,0.6682109355926513,0.6901075607840932,0.7121606500525224,0.5895063810648227
35,0.6715231122970581,0.6674253000153436,0.6764626824654627,0.7034493904364737,0.5929379480286738
36,0.6647040594816208,0.6644506997532315,0.7015727746591821,0.7010470518940374,0.6216672671590704
37,0.6686246193647385,0.6670540630817413,0.6807160308834768,0.6978544122294376,0.6038957577593922
38,0.6660374428033828,0.6651068376170264,0.6770873097765702,0.6889098176830694,0.5937079973118279
39,0.6681905329227448,0.6648348523510828,0.6741706143317162,0.6911259230814482,0.5959211783887108
40,0.6693550277948379,0.6660422537061903,0.64497008741824,0.6898101803503538,0.5723868600237348
41,0.6675808982849121,0.6631875038146973,0.6911468661437553,0.6997931976067392,0.5900210134132349
42,0.6680955373048783,0.6679209702544742,0.700190861604531,0.7135817283078244,0.5896301933592648
43,0.6656107532978058,0.6688107079929776,0.690556259784872,0.7049355538267839,0.5987153482082488
44,0.6707218129634858,0.6665705535146925,0.6578175298888671,0.6921671440726832,0.5764246260101459
45,0.6670055599212646,0.6659412191973793,0.6678312785833638,0.6982744900803817,0.5879837067209777
46,0.6682084226608276,0.6647303170628018,0.6767785184442662,0.6976646671169683,0.5851661481959736
47,0.6690516699552536,0.6719221817122565,0.6721660928883764,0.7025578272970099,0.5934325368436114
48,0.6662120245695115,0.6666943252086639,0.680836136636718,0.7032158421842676,0.5857744457030067
49,0.666604010105133,0.6645306732919481,0.6820418848955436,0.70354384340738,0.5970404473135656
50,0.6650270954370499,0.6665866653124491,0.6805856555733761,0.7025400745241266,0.6079116695863092
