Epoch,Train_Total_Loss,Train_Cls_Loss,Train_Dom_Loss,Train_Dom_Acc,Val_Cls_Loss,Val_AUC,Test_Cls_Loss,Test_AUC,Alpha
1,6.414417491912841,0.6744078887701035,3.042378044128418,0.17075,0.664875614643097,0.745873800238931,0.7020891275670793,0.7249080882352942,0.0
2,6.284976415634155,0.6690169936418533,2.9398914566040037,0.19525,0.6689307510852813,0.7442796494746762,0.7061173452271355,0.7305481283422459,0.0
3,6.247424164772034,0.6676248449087143,2.9092999267578126,0.2028125,0.6878986669911279,0.7413909437170669,0.7366829978095161,0.7358863040629096,0.0
4,6.216311500549317,0.6673334137201309,2.879644432067871,0.204875,0.6716992013984256,0.7248029657041278,0.7031106717056699,0.7338402406417113,0.0
5,6.206699363708496,0.6678820017576218,2.867289352416992,0.2110625,0.672781937983301,0.7261672817870526,0.7171500027179718,0.7163821057507777,0.0
6,6.241175253868103,0.6724623019695282,2.878863739013672,0.206,0.6732664903004965,0.7141860318341896,0.7280711498525407,0.6977105614973262,0.0
7,6.196205992698669,0.6650475142002106,2.8709684143066405,0.2036875,0.6735667659176721,0.7469549909001467,0.7204604148864746,0.7521573582960612,0.0
8,6.222272459030151,0.6699795410633087,2.872374755859375,0.202125,0.6691007726722293,0.7445209913658908,0.7130346828036838,0.7304146687377592,0.0
9,6.187824495315552,0.6656730358600617,2.8594593353271485,0.20275,0.6684974915451474,0.7151632559116163,0.7101497020986345,0.7430291139450975,0.0
10,6.180650261878967,0.6679143112897873,2.8410787048339845,0.2086875,0.670117900106642,0.7207490598150865,0.7132052216264937,0.7376921791443851,0.0
11,6.2096347818374635,0.6654176908731461,2.882546325683594,0.196375,0.6706467118528154,0.739205113063597,0.701750612921185,0.7306679273316674,0.02495
12,6.221212007522583,0.665259869813919,2.8949126586914065,0.1969375,0.6678125540415446,0.7541459971768502,0.7181063923570845,0.7254543338376869,0.04995
13,6.2138404397964475,0.6663202179670333,2.8822393493652343,0.2006875,0.6701705045170254,0.7467512590777907,0.7060761551062266,0.7586609092713917,0.07495
14,6.204354315757752,0.6647516187429429,2.880596221923828,0.201375,0.668233988682429,0.7246951011701147,0.7020646433035532,0.7402005169319922,0.09995
15,6.218261103630066,0.6645290992259979,2.8956156005859377,0.1968125,0.6729518347316318,0.7349704338058672,0.7144341369469961,0.7321022727272726,0.12495
16,6.1970540714263915,0.6630289738178253,2.881909210205078,0.2035,0.670377877023485,0.7512762445686754,0.7169566055138906,0.7496094734189973,0.14995
17,6.213715821266175,0.6664722715616226,2.881354461669922,0.20525,0.6698923594421811,0.7435717315036467,0.7091336448987325,0.747708622857521,0.17495
18,6.211734370231628,0.6658131287097931,2.8826687316894533,0.2018125,0.6651414513587952,0.7327172744250026,0.7058181431558397,0.7221206125401127,0.19995
19,6.206591015815735,0.6646359096765518,2.883411468505859,0.203625,0.6689461522632175,0.7409482130053067,0.7191929684744941,0.7257687165775402,0.22495
20,6.225499536514282,0.6668680715560913,2.8911591796875,0.2019375,0.6648907893233829,0.7380346812644901,0.7058110435803732,0.7234825411981627,0.24995
21,6.198655697822571,0.6649718004465103,2.8737966918945315,0.204625,0.6685110131899515,0.7510341693700061,0.7182015611065758,0.731630309988519,0.27495
22,6.1849354763031,0.6624272179603576,2.8727993774414062,0.204,0.6665234426657359,0.7411495460419388,0.7089380655023787,0.7312654839299669,0.29995
23,6.180860191345215,0.6603188388347626,2.8792659912109375,0.2023125,0.6678465631273057,0.7369073906029441,0.7061020996835496,0.7218046988011905,0.32495
24,6.2070122261047365,0.6631954158544541,2.89103515625,0.199,0.6640037059783935,0.7520326127141707,0.6987161934375763,0.7380191956274796,0.34995
25,6.189158971786499,0.6617607176303864,2.8803553771972656,0.199125,0.6655332360002729,0.7114162902924411,0.7210514313644834,0.7128075921726715,0.37495
26,6.189312558174134,0.6619835073947906,2.87939501953125,0.1989375,0.6649584432442983,0.7458453790068912,0.6979622079266442,0.7337096586468916,0.39995
27,6.184566783905029,0.660735939502716,2.8808870849609374,0.19975,0.6702864673402574,0.7442600263380841,0.7027548419104682,0.7351928142094954,0.42495
28,6.189618673324585,0.6610232225656509,2.8845025634765626,0.2011875,0.6671024752987755,0.7516355098898048,0.7098126179642148,0.7270754701295247,0.44995
29,6.187580265045166,0.6645389300584793,2.8648856201171875,0.2008125,0.6621966620286306,0.7589336430077124,0.713488949669732,0.747576871657754,0.47495
30,6.181217622756958,0.662224414229393,2.8700955505371093,0.205625,0.6634952141178979,0.7505409189257987,0.7109063532617357,0.7472440683038758,0.49995
31,6.181943994522094,0.6623084268569946,2.87040185546875,0.2040625,0.6709658477041457,0.7406078301207226,0.7218029565281339,0.7473057797342464,0.52495
32,6.192629572868348,0.6637052537202836,2.874103302001953,0.204375,0.6655691564083099,0.7543946819908838,0.7052983310487535,0.7564522703187413,0.54995
33,6.185025835037232,0.6628286548852921,2.870882568359375,0.2048125,0.6683235294289059,0.7485639271423703,0.7106877366701762,0.7363949254277306,0.57495
34,6.178384574890137,0.6634093935489654,2.861337615966797,0.2065625,0.6674095213413238,0.7397730771963901,0.7032686173915863,0.7461167015600729,0.59995
35,6.183253878593445,0.6623770562410355,2.8713685913085936,0.2000625,0.6676490757200453,0.7436267733226355,0.7212713592582278,0.7359207887700536,0.62495
36,6.198589241981506,0.6647527658939362,2.8748254089355467,0.206125,0.6661116990778181,0.7438016925094524,0.7166023320621915,0.727832000399049,0.64995
37,6.191639066696167,0.6626820859909057,2.8782286376953126,0.205625,0.6652789857652452,0.749113337929066,0.6900067826112112,0.7333151346701078,0.67495
38,6.2007850112915035,0.6641544907093048,2.8800125427246095,0.2044375,0.6688687337769402,0.7258562365945048,0.7121802965799967,0.7516460561497326,0.69995
39,6.206913091659546,0.6614787430763245,2.8995193786621094,0.1996875,0.6657937069733938,0.7556197991478634,0.6947169635030959,0.7508272058823529,0.72495
40,6.1923296337127685,0.6617154046297073,2.8837526245117187,0.2010625,0.6609192934301165,0.7471967634603751,0.6987044811248779,0.7538878962345312,0.74995
41,6.1822446269989015,0.661262413740158,2.875932556152344,0.20325,0.6644756661521064,0.7524790707810145,0.7061583035522037,0.7331133021390375,0.77495
