Epoch,Train_Loss,Train_Cls_Loss,Train_Dom_Loss,Val_Target_AUC,Alpha
1,8.046170864105225,0.6701016583442688,4.6956625747680665,0.7340019102196752,0.0
2,7.566314277648925,0.6589983880519867,4.271322332382202,0.7431179354742121,0.0
3,7.339322937011719,0.6527579791545868,4.075533037185669,0.7551198881176208,0.0
4,7.171348870277405,0.64724065387249,3.9351455993652342,0.7644340337854181,0.0
5,6.976912651062012,0.6438008226156234,3.757908540725708,0.746150769144397,0.0
6,6.805363933563233,0.6407449063062668,3.6016394062042236,0.7345836734693877,0.0
7,6.649798568725586,0.6405336546897888,3.44713028383255,0.7107867326311927,0.0
8,6.523925435066223,0.6439862831830978,3.303994022846222,0.7182118990312154,0.0
9,6.369617280960083,0.6387950611114502,3.1756419644355773,0.7155326179978048,0.0
10,6.285203126907349,0.6375037358999253,3.097684449672699,0.7144593821510297,0.0
11,6.232249892234802,0.6386002058386803,3.039248866081238,0.7282904749760992,0.02495
12,6.198783168792724,0.6419156328439712,2.989205002784729,0.7244143440131979,0.04995
13,6.123424231529236,0.6405750349760055,2.920549057483673,0.7288869643047614,0.07495
14,6.0575682735443115,0.6389082797765732,2.863026862859726,0.72863131924445,0.09995
15,6.040699526786804,0.6402944132089615,2.839227463722229,0.7391413387888366,0.12495
16,5.984992618560791,0.638686881184578,2.7915582089424134,0.731396276348347,0.14995
17,5.91716015625,0.6374289155006408,2.730015575170517,0.7157464212678937,0.17495
18,5.903438928604126,0.6381772100925446,2.71255286693573,0.7149563262594506,0.19995
19,5.847259550094605,0.6376326957941055,2.659096063375473,0.7141712654901884,0.22495
20,5.779229513168335,0.6352612040042878,2.6029234864711763,0.7292251478404072,0.24995
21,5.78977931022644,0.6355479850769042,2.6120393862724303,0.7404014849539635,0.27495
22,5.799557135581971,0.638191587805748,2.60859921002388,0.7244938775510203,0.29995
23,5.757440155029297,0.6358935326337815,2.5779725034236907,0.7218536443148689,0.32495
24,5.7314726295471194,0.6395960144996643,2.533492558956146,0.7417620991253645,0.34995
25,5.743498408317566,0.6365073745250702,2.5609615314006806,0.6985354982489653,0.37495
26,5.713205305099487,0.6364620766639709,2.5308949134349823,0.7199991578710981,0.39995
27,5.7451132974624635,0.6392468948364258,2.5488788022994995,0.7227027344553117,0.42495
28,5.704536735534668,0.6390286598205567,2.509393443107605,0.7157654729134678,0.44995
29,5.683785679817199,0.6364256200790406,2.5016575837135315,0.7306314868804664,0.47495
30,5.646706587791443,0.6356725345253944,2.468343908786774,0.7303543023083753,0.49995
31,5.640379109382629,0.6375706412792206,2.4525259022712707,0.715627198013586,0.52495
32,5.6202631158828735,0.6372610927820206,2.43395765209198,0.7223162127216238,0.54995
33,5.612747965812683,0.6376476237773895,2.424509834766388,0.7147393586005831,0.57495
34,5.583385871887207,0.6375003390312195,2.3958841757774354,0.7243394308943091,0.59995
35,5.580745851516723,0.6392316659688949,2.3845875236988068,0.7262513801557002,0.62495
36,5.548041386604309,0.635979477584362,2.3681440124511717,0.7304400885463791,0.64995
37,5.5317375965118405,0.6336118837594986,2.363678179740906,0.7392814576753806,0.67495
38,5.523374132156372,0.6372003421783448,2.3373724310398103,0.6735741367833059,0.69995
39,5.519740895271301,0.6380365298986435,2.3295582530498504,0.7273410335458986,0.72495
40,5.5275936107635495,0.6357441612482071,2.3488728175163267,0.7150492745927552,0.74995
41,5.525339268684387,0.6393466669321061,2.3286059308052063,0.7376688340682034,0.77495
42,5.435842758178711,0.634850901722908,2.2615882368087767,0.7186807655339222,0.79995
43,5.493335438728333,0.6366621305942536,2.3100247929096223,0.6971675228310501,0.82495
44,5.45373110294342,0.6369570350646973,2.2689459269046783,0.6892325259064948,0.84995
45,5.447775274276734,0.6391346018314361,2.2521022708415983,0.7168711370262391,0.87495
46,5.460812900543213,0.6348977518081665,2.286324149847031,0.7088069970845482,0.89995
47,5.417045708656311,0.6329126272201538,2.252482574224472,0.7051253322125093,0.92495
48,5.437552045822144,0.6381549439430236,2.2467773230075836,0.7320280902878753,0.94995
49,5.438925196647644,0.6374465357065201,2.251692520618439,0.7209089394728568,0.97495
50,5.412155973434448,0.6369770617485047,2.227270662307739,0.7082493458583841,0.99995
