Metric_Name,Value,Description
Final_Target_Diagnosis_AUC,0.926091081593928,Target Eval
Final_Target_Diagnosis_MCC,0.688981419187208,Target Eval
Final_Target_Diagnosis_Acc,0.8620689655172413,Target Eval
Final_Domain_MCC,0.005704040754588339,
Final_Domain_Acc,0.0001554726368159204,
Final_Silhouette_Domain,-0.20346218,
Best_Target_Diagnosis_AUC,0.9345351043643264,Target Eval
Best_Target_Diagnosis_MCC,0.6588054146920012,Target Eval
Best_Target_Diagnosis_Acc,0.8318965517241379,Target Eval
Best_Domain_MCC,0.0,
Best_Domain_Acc,0.0,
Best_Silhouette_Domain,-0.24214944,
