Metric_Name,Value,Description
Final_Target_Diagnosis_AUC,0.8720846548241239,Target Eval
Final_Target_Diagnosis_MCC,0.6031613805047841,Target Eval
Final_Target_Diagnosis_Acc,0.8038916444105303,Target Eval
Final_Domain_MCC,0.004109847286886886,
Final_Domain_Acc,0.0001554726368159204,
Final_Silhouette_Domain,-0.22222334,
Best_Target_Diagnosis_AUC,0.8741103014841456,Target Eval
Best_Target_Diagnosis_MCC,0.5997929757243015,Target Eval
Best_Target_Diagnosis_Acc,0.8027470431133156,Target Eval
Best_Domain_MCC,0.0,
Best_Domain_Acc,0.0,
Best_Silhouette_Domain,-0.21802057,
