Epoch,Train_Loss,Train_Cls_Loss,Train_Dom_Loss,Val_Target_AUC,Alpha
1,7.8955626316070555,0.6413124970197678,4.689000142574311,0.7125607978954939,0.0
2,7.372329356193543,0.6336634166240692,4.204012270450592,0.716152359817107,0.0
3,7.573139707565308,0.6333641399145127,4.406319011211395,0.7158822082174152,0.46133034619041924
4,7.526122177124024,0.6331442760229111,4.360400804519653,0.6787049755799756,0.7611738616605701
5,7.505128879547119,0.6348454148769379,4.330901803016663,0.6790607210626186,0.904967383351803
6,7.513591643333435,0.6386884158849716,4.3201495785713195,0.6938358529660043,0.9639568610994933
7,7.458165441513062,0.6329061487913131,4.293634705543518,0.6965120460266092,0.9865876796714468
8,7.454336376190185,0.6314936393499374,4.296868181228637,0.6946669457181455,0.9950448778258347
9,7.450125905036926,0.6329145619273185,4.285553086280823,0.6887497859548317,0.9981742530898123
10,7.4908207483291624,0.6385903877019882,4.297868803501129,0.6884914611005692,0.9993279574474399
