Epoch,Train_Total_Loss,Train_Cls_Loss,Train_Dom_Loss,Train_Dom_Acc,Val_Cls_Loss,Val_AUC,Test_Cls_Loss,Test_AUC,Alpha
1,6.341146660804749,0.6824970139265061,2.928661584854126,0.1944375,0.6725035799874199,0.7445990806945862,0.6179079364898593,0.6908151526356875,0.0
2,5.923589225769043,0.6730039265155793,2.5585695905685424,0.2935,0.6734622617562612,0.7354585532557545,0.6486745705438215,0.703452278236575,0.0
3,5.654525999069214,0.6718548585176468,2.295251712322235,0.3511875,0.6713919944233364,0.7630467313585292,0.6191799100055251,0.7187764493200213,0.0
4,5.495441026687622,0.6695580449104309,2.1476508085727692,0.3938125,0.6686447421709697,0.761820480081716,0.6567838337532309,0.7120280208718518,0.0
5,5.3720632848739625,0.6700557274818421,2.0217846431732176,0.42725,0.6706891662544674,0.7562761725694844,0.6346458494663239,0.713593409753893,0.0
6,5.292662623405456,0.6676784327030182,1.9542704553604127,0.4421875,0.6689715564250946,0.7609020297662261,0.6340929574744646,0.71958291271596,0.0
7,5.250179252624512,0.6694595518112183,1.9028814945220947,0.455375,0.6706241004996829,0.7651445966514459,0.6309809393660967,0.7103650519741979,0.0
8,5.192441948890686,0.6682731982469559,1.8510759642124177,0.4726875,0.6674670199553172,0.7581553557061087,0.611647639856782,0.7100847015010106,0.0
9,5.165905601501465,0.6704589964151383,1.8136106011867523,0.4805625,0.6708189891444312,0.7453121071062784,0.6090140647666399,0.7120417335009611,0.0
10,5.10551598739624,0.6699800281524658,1.7556158537864686,0.496375,0.6680874864260355,0.7577022574908907,0.6011852289355079,0.725619159095554,0.0
11,5.081911273002625,0.6689195520877839,1.7373135108947755,0.499625,0.6684476488166385,0.7578178748527579,0.5910043272861215,0.6989142939315502,0.02495
12,5.046340420722961,0.6702725747823716,1.6949775447845459,0.515125,0.6714169720808665,0.7526228294177733,0.6284249424934387,0.6920600682032951,0.04995
13,5.016155167579651,0.6668041737079621,1.6821343035697938,0.518375,0.6793627017074161,0.7570875574813433,0.5540672454030015,0.7075773450018489,0.07495
14,5.017206976890564,0.66866792345047,1.673867355108261,0.5096875,0.6741991447077857,0.7609987704985106,0.5545911615671113,0.7128764534286536,0.09995
15,4.986939233779907,0.6667005159854889,1.6534366536140441,0.52125,0.7038821849558089,0.7668804075357716,0.4983262655346893,0.6966889413241345,0.12495
16,4.959917973518372,0.6663261575698852,1.6282871894836426,0.52675,0.6848429361979167,0.7509688395012192,0.5134770977635716,0.7199710341427339,0.14995
17,4.972309485435486,0.669795193195343,1.6233335156440736,0.526625,0.6681023081143697,0.7446693054136875,0.5888096177300741,0.7259182793048193,0.17495
18,4.95982954788208,0.6707577996253967,1.6060405492782592,0.53725,0.6718360642592113,0.7477912339141574,0.5557686488988788,0.7334391306134189,0.19995
19,4.9468348007202145,0.6707947249412537,1.592861180782318,0.540375,0.6703937331835429,0.7412844186792,0.5926098989885907,0.7079769697795448,0.22495
20,4.918928292274475,0.6685076256990433,1.5763901641368867,0.5419375,0.672400258647071,0.736714375247816,0.5655155670504237,0.7221190032348831,0.24995
21,4.908196222305298,0.6690193157196045,1.5630996539592743,0.542,0.6688862820466359,0.7624539294085453,0.5527220548585404,0.72755967605753,0.27495
22,4.927798855781555,0.6696428160667419,1.5795847766399385,0.54025,0.6708309286170535,0.7389659018279597,0.5758792331745458,0.705289864004273,0.29995
23,4.891343954086303,0.6684246938228607,1.5492204885482788,0.5494375,0.6724853376547496,0.7364578371443203,0.567352588093558,0.7075095525699494,0.32495
24,4.882677537918091,0.6670102039575577,1.547626520037651,0.5489375,0.6713047981262207,0.7352682598833193,0.5884095735328142,0.6957744210963095,0.34995
25,4.891741921424866,0.6709481997489929,1.5370009297132492,0.5518125,0.6713923513889313,0.7023056409061266,0.6323472316875014,0.6530252452999235,0.37495
26,4.864938956260681,0.6696191039085388,1.5168434391021728,0.55725,0.6930403159724341,0.7358656572268499,0.5061815835015718,0.7126648588684826,0.39995
27,4.90300811958313,0.6719500920772552,1.5432576632499695,0.5485,0.6701596233579847,0.7272586112070398,0.5831575691699982,0.7061526767739018,0.42495
