Metric_Name,Value,Description
Final_Target_Diagnosis_AUC,0.7865784880338234,Diag AUC on Target Hospital
Final_Target_Diagnosis_MCC,0.4838936430562033,Diag MCC on Target Hospital
Final_Target_Diagnosis_Acc,0.7397769516728625,Diag Accuracy on Target Hospital
Final_Domain_MCC,0.013105555840585188,Ability to distinguish hospitals (Final_)
Final_Domain_Acc,0.20196969696969697,Accuracy of hospital classification (Final_)
Final_Silhouette_Diagnosis,0.15844226,Clustering quality by pathology (Final_)
Final_Silhouette_Domain,-0.2622829,Clustering quality by hospital (Final_)
Best_Target_Diagnosis_AUC,0.8495589775416004,Diag AUC on Target Hospital
Best_Target_Diagnosis_MCC,0.5382289935080519,Diag MCC on Target Hospital
Best_Target_Diagnosis_Acc,0.7614622057001239,Diag Accuracy on Target Hospital
Best_Domain_MCC,-0.0007631621824802677,Ability to distinguish hospitals (Best_)
Best_Domain_Acc,0.19196969696969696,Accuracy of hospital classification (Best_)
Best_Silhouette_Diagnosis,0.16998003,Clustering quality by pathology (Best_)
Best_Silhouette_Domain,-0.27367324,Clustering quality by hospital (Best_)
