Epoch,Train_Cls_Loss,Train_Dom_Acc,Train_Dom_MCC,Val_Target_AUC,Alpha
1,0.6753413240909576,0.1800625,0.024020486549477964,0.7483511112835033,0.0
2,0.6624025784730911,0.1906875,0.04211175113938459,0.7975796128932158,0.0
3,0.6588783345222473,0.1998125,0.03232861585763335,0.8217144408673054,0.0
4,0.6566634026765823,0.1995625,0.04525628185113115,0.7971769908071836,0.0
5,0.6573111015558243,0.208,0.07304133145904834,0.7897862767154106,0.0
6,0.6569626171588898,0.205125,0.04299152648342089,0.8174578177727785,0.0
7,0.6547577000856399,0.2030625,0.047538608448553066,0.8238710678406578,0.0
8,0.6521255362033844,0.204,0.06663655733866777,0.8079221131841279,0.0
9,0.6501895726919175,0.206,0.05767969612690853,0.8418269268065629,0.0
10,0.6500393927097321,0.2126875,0.0683609243563852,0.8322912222179123,0.0
11,0.6515653446912766,0.1895625,0.032140674881792015,0.8354470346379117,0.02495
12,0.6497854931354523,0.197625,0.028815410384037902,0.8328769248671501,0.04995
13,0.6510858142375946,0.1975,0.014666937522149528,0.8297591249369691,0.07495
14,0.6446735242605209,0.1959375,0.011676574997926101,0.8377487296846515,0.09995
15,0.6472351176738739,0.1925625,0.014651512897725469,0.8388285947015244,0.12495
16,0.6457855504751205,0.2020625,0.006313778157095235,0.8403909856095575,0.14995
17,0.6444527844786644,0.1958125,-0.003055111234338577,0.8239587292967688,0.17495
18,0.6486160937547684,0.196375,-0.0030058298535037874,0.7871416934952096,0.19995
19,0.6437873680591584,0.1988125,-0.0007925172699193914,0.8166797253791552,0.22495
20,0.6442534770965577,0.18975,-0.003079557532935271,0.8121996819363096,0.24995
21,0.6460158605575561,0.2024375,0.021761605551594992,0.8245614987781701,0.27495
22,0.6461145772933959,0.1943125,0.011457652743320666,0.8314665839183895,0.29995
23,0.6457321782112122,0.1954375,0.015691781645040027,0.8359737791396765,0.32495
24,0.6463614579439163,0.194625,0.015746524681199293,0.7864365230208293,0.34995
25,0.6460514770746231,0.1991875,0.015209283195536357,0.8339110197432217,0.37495
26,0.6446302236318588,0.1970625,0.00549222920764855,0.833928086575385,0.39995
27,0.6471580522060394,0.1970625,0.0321315621415098,0.8425794189519412,0.42495
28,0.6442196515798568,0.19675,0.018370503459509628,0.8317815445483107,0.44995
29,0.6440196684598922,0.1955,0.01098020570065631,0.7859912338543888,0.47495
30,0.6434792350530625,0.1958125,-0.002247159296470224,0.7961180714479654,0.49995
31,0.643413071513176,0.1938125,0.014279861782585787,0.8141421977425236,0.52495
32,0.6454555047750473,0.1941875,0.008915697505251721,0.7957278616035065,0.54995
33,0.6433126847743988,0.195,0.0007941661121444893,0.8294751949109809,0.57495
34,0.643059291601181,0.1994375,0.005743828596003914,0.8015189480625267,0.59995
35,0.645922014951706,0.200375,0.009895206917751878,0.7922974283386991,0.62495
36,0.6441289238929748,0.200875,0.015275093090152892,0.8224118536907025,0.64995
37,0.645611378788948,0.1965,-0.011953442465751156,0.8012148481439819,0.67495
38,0.6413681991100312,0.1965625,-0.00031833539325182265,0.8373298165315542,0.69995
39,0.6439832185506821,0.1946875,-0.005621107843405193,0.786622706644428,0.72495
40,0.646707075715065,0.1970625,0.014185067843995426,0.8121639967417865,0.74995
41,0.6459720035791398,0.1939375,0.007736651463744485,0.8129040766455917,0.77495
42,0.6454718414545059,0.1958125,-0.011615940073195361,0.8033699235871379,0.79995
43,0.6473419591188431,0.19825,0.004787942385171415,0.812108141654707,0.82495
44,0.6443090449571609,0.1990625,-0.003782011987636968,0.7922780342112409,0.84995
45,0.6442868497371673,0.1974375,0.0011769079754506988,0.8495589775416004,0.87495
46,0.6481521311998367,0.196375,0.017289012873103648,0.7808075714673597,0.89995
47,0.6457274812459946,0.19475,0.010604413922527452,0.7674007990380514,0.92495
48,0.6456584206819534,0.19425,0.0039462716582708834,0.770463519646251,0.94995
49,0.6500283570289612,0.18975,0.005731386872596355,0.7890438695163104,0.97495
50,0.6446620834469795,0.1973125,-0.009410752250131674,0.7865784880338234,0.99995
