Metric_Name,Value,Description
Final_Target_Diagnosis_AUC,0.8253201815607316,Diag AUC on Target Hospital
Final_Target_Diagnosis_MCC,0.4279417126607175,Diag MCC on Target Hospital
Final_Target_Diagnosis_Acc,0.813353115727003,Diag Accuracy on Target Hospital
Final_Silhouette_Diagnosis,0.22901924,Clustering quality by pathology (Final_)
Final_Silhouette_Domain,-0.27108088,Clustering quality by hospital (Final_)
Best_Target_Diagnosis_AUC,0.8339139684552552,Diag AUC on Target Hospital
Best_Target_Diagnosis_MCC,0.38065577755805363,Diag MCC on Target Hospital
Best_Target_Diagnosis_Acc,0.7451038575667656,Diag Accuracy on Target Hospital
Best_Silhouette_Diagnosis,0.19339596,Clustering quality by pathology (Best_)
Best_Silhouette_Domain,-0.25120866,Clustering quality by hospital (Best_)
