Epoch,Train_Cls_Loss,Train_Dom_Acc,Train_Dom_MCC,Val_Target_AUC,Alpha
1,0.6746997301578521,0.16325,0.02990134342789993,0.7413486434763031,0.0
2,0.6639779031276702,0.1929375,0.01935908623121902,0.7781380164358889,0.0
3,0.6580718462467193,0.1975,0.04558418728180875,0.8008330518968816,0.0
4,0.6554332427978515,0.1958125,0.05560928019775666,0.815760441292356,0.0
5,0.6525251783132553,0.1946875,0.05876925246878055,0.7889902060114826,0.0
6,0.652109455704689,0.2009375,0.048473431708834204,0.7953844421929528,0.0
7,0.6526582350730896,0.1994375,0.04008873710148806,0.7961161769672409,0.0
8,0.6477474230527878,0.1988125,0.042617126659643983,0.8027355623100303,0.0
9,0.6471683592796326,0.1978125,0.053847182089258754,0.7895080490825171,0.0
10,0.6500958148241043,0.1994375,0.05852167001003178,0.8149048744793426,0.0
11,0.6441022883653641,0.1928125,0.033038623782043836,0.7987954519869414,0.02495
12,0.6496478059291839,0.188125,-0.0007490366072634162,0.8177192389958349,0.04995
13,0.6499737815856934,0.19225,0.008461915585028538,0.8192389958347406,0.07495
14,0.6479661672115326,0.1938125,0.013960453734826373,0.8231903636158956,0.09995
15,0.6446991729736328,0.1948125,0.018522130265545826,0.8153889451761792,0.12495
16,0.6452470430135727,0.1885625,0.020734539130755774,0.80505459867162,0.14995
17,0.6452377936840057,0.193,-0.004265990268033532,0.8435888776314308,0.17495
18,0.6470420414209366,0.19225,0.003725072802237539,0.835618597320725,0.19995
19,0.6467095052003861,0.1946875,0.011646131907776512,0.8247101204548013,0.22495
20,0.6464173007011413,0.189875,0.009177972905405653,0.8378700889339188,0.24995
21,0.6460498247146607,0.192125,0.0012207697956956398,0.8310930991782055,0.27495
22,0.6441437398195267,0.1928125,0.020972368145063352,0.8303275920297197,0.29995
23,0.6458880985975266,0.1856875,-0.0032553153588513436,0.8539344815940559,0.32495
24,0.6426357915401458,0.1960625,0.0007931398524676435,0.8521558032196329,0.34995
25,0.6455036336183548,0.1941875,0.025653181134122363,0.8511764043678938,0.37495
26,0.6456624329090118,0.194,0.005329079041580436,0.8524372396712823,0.39995
27,0.6468526360988617,0.193625,0.009429013858531385,0.8488461105482381,0.42495
28,0.6435341827869415,0.192625,0.021874611757151986,0.8542384329618371,0.44995
29,0.6440481625795365,0.1956875,0.011113441386630315,0.842102893166723,0.47495
30,0.6444537552595139,0.1905625,0.014477497860200634,0.8465833614769787,0.49995
31,0.6451512818336487,0.1921875,0.006616959013188042,0.8361251829336936,0.52495
32,0.6422815265655517,0.1916875,-0.003018114465800052,0.8476528199932456,0.54995
33,0.6483111537694931,0.191375,0.004626453739115207,0.8459867161994822,0.57495
34,0.6441978368163109,0.1929375,0.0056334266139883024,0.8474051559157942,0.59995
35,0.6423431885242462,0.190125,0.002901555303236116,0.8468535404705618,0.62495
36,0.646870082616806,0.1931875,0.0030824421856706936,0.8493189237870089,0.64995
37,0.6433618458509445,0.1935625,0.020089319000527354,0.8527749634132613,0.67495
38,0.6411874333620071,0.18575,0.009547522909722656,0.8252392209839017,0.69995
39,0.6452197533845901,0.191375,-0.01458701939759831,0.8539119666779241,0.72495
40,0.640097296833992,0.191125,0.02051304541704133,0.8502870651806822,0.74995
41,0.6430010566711426,0.195625,0.015673950970482537,0.8408195429472025,0.77495
42,0.6440379695892334,0.19275,0.004231959485832079,0.8552741191039064,0.79995
43,0.6431050807237625,0.1958125,-0.022408765967407946,0.8401328380051784,0.82495
44,0.644048308134079,0.1926875,0.008413934279649858,0.8519531689744457,0.84995
45,0.6419399400949478,0.189875,0.006929306865348992,0.8640661938534279,0.87495
46,0.6428041632175445,0.1865625,0.006121967442964931,0.8428796577732748,0.89995
47,0.6433336613178253,0.1905,0.014653573260161288,0.8423730721603061,0.92495
48,0.6448243448734283,0.19225,0.022630754841339903,0.8680625914668467,0.94995
49,0.6431175465583802,0.189375,0.014051578608203065,0.8584487222785095,0.97495
50,0.6412356653213501,0.1913125,0.001483599857763832,0.8577169875042215,0.99995
