Epoch,Train_Total_Loss,Train_Cls_Loss,Train_Dom_Loss,Train_Dom_Acc,Val_Cls_Loss,Val_AUC,Test_Cls_Loss,Test_AUC,Alpha
1,6.387417584419251,0.6827169572114944,2.9738328018188476,0.1908125,0.6751611047320896,0.7251910749977964,0.6927070633361214,0.6102701089893714,0.0
2,6.24959377002716,0.6711451513767243,2.8938680038452147,0.2065625,0.6722546312544081,0.7392304837123906,0.689339196995685,0.6039117610775286,0.0
3,6.233788282394409,0.670358369231224,2.8819964294433595,0.20275,0.6702334503332774,0.744005231279217,0.6839753263875058,0.6283711939490346,0.0
4,6.202122708320617,0.6668572479486465,2.867836471557617,0.215125,0.6730243232515123,0.7356717281139837,0.6985973370702643,0.6394205445844353,0.0
5,6.182115732192993,0.6645194970369339,2.859518249511719,0.2085625,0.6695644239584605,0.7456245827710737,0.6925163865089417,0.6327351181720113,0.0
6,6.158542979240417,0.6631956564188004,2.842564697265625,0.2101875,0.6771028816699982,0.7496970475910694,0.7112518172515067,0.6276593347473263,0.0
7,6.166205142974854,0.6663863183259964,2.8342735443115235,0.214375,0.6764264153109656,0.7378950991013956,0.7152996784762332,0.6300077252616054,0.0
8,6.18682677268982,0.6685345200300217,2.8441541748046877,0.212875,0.6725968586073982,0.7650389859968666,0.7045756358849374,0.6169162184833871,0.0
9,6.147452126502991,0.6634948972463608,2.8299776458740236,0.21575,0.6723296999931335,0.7440242177044165,0.7026276886463165,0.6307783379484287,0.0
10,6.148837012290954,0.665838798046112,2.819643020629883,0.2166875,0.6668727987342411,0.7066017920153859,0.6903035170153567,0.6206386628471958,0.0
11,6.168920223236084,0.6651251572370529,2.84329443359375,0.2079375,0.6668400790956285,0.7577580193925646,0.6850674889589611,0.6512314498954787,0.02495
12,6.191995060920715,0.6630723571777344,2.876633270263672,0.2003125,0.6659264842669169,0.7709124487617247,0.6866646236494968,0.6307138107782818,0.04995
13,6.183892345428466,0.6645845727920532,2.860969482421875,0.20375,0.670341059896681,0.7518009280118081,0.7061865408169595,0.6245327767496753,0.07495
14,6.1756460475921635,0.6603765377998352,2.873763366699219,0.2028125,0.668935004207823,0.7600810729207469,0.6915168385756644,0.6402831204369329,0.09995
