Epoch,Train_Total_Loss,Train_Cls_Loss,Train_Dom_Loss,Train_Dom_Acc,Val_Cls_Loss,Val_AUC,Test_Cls_Loss,Test_AUC,Alpha
1,6.313694534301757,0.690318720817566,2.862100920677185,0.2331875,0.6710045529736413,0.7288368954197295,0.6905636675655842,0.7483811432385512,0.0
2,5.895322239875793,0.6733023982048034,2.5288102464675903,0.309,0.6667043103112115,0.7435845511660593,0.6918033050994078,0.7674020824470931,0.0
3,5.6975888271331785,0.6682530139684677,2.356323763370514,0.34675,0.6684874766402774,0.741939432018095,0.6983175234248241,0.756663585653945,0.0
4,5.547145703315735,0.6662844512462616,2.2157234506607058,0.3908125,0.6685138603051504,0.7605038238650978,0.687188595533371,0.7742119235192331,0.0
5,5.447094051361084,0.667540057182312,2.1093937609195708,0.41475,0.669874734348721,0.7508742186081987,0.6924032680690289,0.7763276119643605,0.0
6,5.304878558158874,0.6620377991199493,1.9946895620822906,0.4429375,0.6649866044521332,0.7574358659703391,0.6907111449788014,0.7620289957798838,0.0
7,5.217343337059021,0.6604666676521301,1.9150100030899049,0.467875,0.6590455816851721,0.7523045167020318,0.6860895895709594,0.7446723199600438,0.0
8,5.143629270553589,0.6589432848691941,1.8489128472805023,0.479,0.6589711116419898,0.7566017514142478,0.682801287000378,0.7562620019461452,0.0
9,5.0886226816177365,0.6580152827501297,1.7985462727546693,0.4950625,0.6623181574874454,0.7548600150791658,0.6796760329355797,0.7409220052469403,0.0
10,5.032465887069702,0.6596912873983383,1.7340094470977783,0.5098125,0.6754074056943258,0.7211372107159719,0.6802939704308907,0.7492143417559622,0.0
11,4.9863016366958615,0.6575633335113525,1.6984849586486817,0.5189375,0.6619035992357466,0.7557366172405128,0.6801397614181042,0.7434132841031194,0.02495
12,4.957240509986877,0.6556297134160995,1.6790919315814972,0.5245625,0.6590949402915107,0.7591425694651207,0.6912861360857884,0.7555060418097528,0.04995
13,4.9566456627845765,0.6577514742612839,1.667888291835785,0.532,0.6710708194308811,0.73455817029767,0.6821729323516289,0.726542659625178,0.07495
14,4.921416472911835,0.6553254752159119,1.6447891061306,0.536625,0.6679599973890517,0.6984836989339435,0.680919898673892,0.6614291241683953,0.09995
15,4.9073758044242854,0.6553433291912079,1.6306591531038284,0.535375,0.6886717504925198,0.759222372579179,0.7096098599334558,0.7499081716230687,0.12495
16,4.91546079492569,0.6601686594486237,1.6146174987554551,0.541,0.6668983856836955,0.6814192872834369,0.6812980119138956,0.6394188708446632,0.14995
