Metric_Name,Value,Description
Final_Target_Diagnosis_AUC,0.710306445931666,Diag AUC on Target Hospital
Final_Target_Diagnosis_MCC,0.43022157341434186,Diag MCC on Target Hospital
Final_Target_Diagnosis_Acc,0.78732747804266,Diag Accuracy on Target Hospital
Final_Silhouette_Diagnosis,0.22652085,Clustering quality by pathology (Final_)
Final_Silhouette_Domain,-0.31803036,Clustering quality by hospital (Final_)
Best_Target_Diagnosis_AUC,0.8014884516680925,Diag AUC on Target Hospital
Best_Target_Diagnosis_MCC,0.48151461195070855,Diag MCC on Target Hospital
Best_Target_Diagnosis_Acc,0.7728983688833124,Diag Accuracy on Target Hospital
Best_Silhouette_Diagnosis,0.23454863,Clustering quality by pathology (Best_)
Best_Silhouette_Domain,-0.24004504,Clustering quality by hospital (Best_)
