Metric_Name,Value,Description
Final_Target_Diagnosis_AUC,0.8479643195765898,Target Eval
Final_Target_Diagnosis_MCC,0.5101338697245158,Target Eval
Final_Target_Diagnosis_Acc,0.8019538188277087,Target Eval
Final_Domain_MCC,-0.0007861041893255214,
Final_Domain_Acc,0.0,
Final_Silhouette_Domain,-0.21925278,
Best_Target_Diagnosis_AUC,0.8479643195765898,Target Eval
Best_Target_Diagnosis_MCC,0.5101338697245158,Target Eval
Best_Target_Diagnosis_Acc,0.8019538188277087,Target Eval
Best_Domain_MCC,-0.000547453248474989,
Best_Domain_Acc,0.0,
Best_Silhouette_Domain,-0.23358612,
