Metric_Name,Value,Description
Final_Target_Diagnosis_AUC,0.7072562358276645,Diag AUC on Target Hospital
Final_Target_Diagnosis_MCC,0.3589745131411467,Diag MCC on Target Hospital
Final_Target_Diagnosis_Acc,0.7108843537414966,Diag Accuracy on Target Hospital
Final_Silhouette_Diagnosis,0.22360012,Clustering quality by pathology (Final_)
Final_Silhouette_Domain,-0.31736425,Clustering quality by hospital (Final_)
Best_Target_Diagnosis_AUC,0.7653313177122703,Diag AUC on Target Hospital
Best_Target_Diagnosis_MCC,0.42073150734321546,Diag MCC on Target Hospital
Best_Target_Diagnosis_Acc,0.7142857142857143,Diag Accuracy on Target Hospital
Best_Silhouette_Diagnosis,0.22042322,Clustering quality by pathology (Best_)
Best_Silhouette_Domain,-0.27964762,Clustering quality by hospital (Best_)
