Epoch,Train_Total_Loss,Train_Cls_Loss,Train_Dom_Loss,Train_Dom_Acc,Val_Cls_Loss,Val_AUC,Test_Cls_Loss,Test_AUC,Alpha
1,6.367203381538391,0.6863274768590927,2.935565987110138,0.2051875,0.6719174060556624,0.733388325677336,0.6722275540232658,0.674929460835429,0.0
2,6.062270447731018,0.6750249208211899,2.6871458535194397,0.2675,0.6660859988795387,0.7668805464652673,0.6681812219321728,0.7258151131568853,0.0
3,5.817270560264587,0.6681896629333496,2.4763222465515136,0.3130625,0.6703253785769144,0.7593472437290643,0.6658698506653309,0.717913988368534,0.0
4,5.673240685462952,0.6681212157011032,2.3326346039772035,0.350125,0.6679759171273973,0.7644511544512107,0.6654449515044689,0.7185567799204163,0.0
5,5.493593978881836,0.6641526539325714,2.172830707073212,0.3938125,0.665437810950809,0.7703778729955308,0.6576444320380688,0.7374376678174146,0.0
6,5.387107480049133,0.6637877212762833,2.0681688773632048,0.4185625,0.6657642503579457,0.7787877936670072,0.6632202230393887,0.7019644470303624,0.0
7,5.300515174865723,0.6639245327711105,1.980892495393753,0.4459375,0.6654500948058234,0.7717026639411151,0.6642287597060204,0.7132281943997425,0.0
8,5.18831134223938,0.6619670459032059,1.8784761149883271,0.468375,0.6659764415687985,0.7702906711058886,0.6606126502156258,0.7040936748049719,0.0
9,5.142602478027344,0.6617801588773727,1.8337016763687133,0.4834375,0.6680853174792396,0.7659395325953511,0.6609527878463268,0.7167399059882713,0.0
10,5.080257737159729,0.6615354048013687,1.772580710887909,0.49475,0.6645104156600105,0.7702520624123436,0.6683219261467457,0.7212720674924592,0.0
11,5.051697171211242,0.6602975754737854,1.7502092962265015,0.5109375,0.6632337225808038,0.7696601123595505,0.6634211763739586,0.7059071729957807,0.02495
12,5.003429661273956,0.6617254781723022,1.694802274942398,0.5189375,0.6650518284903633,0.7726937389944958,0.6631353534758091,0.7000092007605963,0.04995
13,4.975198574066162,0.660849937081337,1.6709488923549651,0.5211875,0.6651001513004303,0.7737670762916009,0.6614984832704067,0.7131876712958001,0.07495
