Epoch,Train_Cls_Loss,Train_Dom_Acc,Train_Dom_MCC,Val_Target_AUC,Alpha
1,0.6695310196876526,0.1810625,0.02810132868429182,0.7160216866042096,0.0
2,0.6534362450838089,0.2061875,0.04566091964153708,0.7043428072323793,0.0
3,0.6486105420589448,0.213875,0.057159661815759905,0.7035236891367274,0.0
4,0.6477539873123169,0.22025,0.0685891263608913,0.7177364579424279,0.0
5,0.6447715946435928,0.22525,0.08808929833630146,0.7224221097146419,0.0
6,0.6442970101833343,0.2235,0.08781593613463402,0.7274498379320259,0.0
7,0.6451492099761963,0.2216875,0.0922502165295874,0.7328207398726718,0.0
8,0.6427833425998688,0.2271875,0.09189041878149598,0.7286365441884859,0.0
9,0.644224183678627,0.2145,0.07209013722087093,0.7503012028362445,0.0
10,0.6440439440011978,0.2295,0.07568185321270786,0.7450652661009101,0.0
11,0.6406463910341262,0.1985625,0.032789920389703735,0.741550684372346,0.02495
12,0.640943806886673,0.203125,0.01821583265966623,0.7478910315072431,0.04995
13,0.6411646220684052,0.2010625,0.016573412430181084,0.7479456210923184,0.07495
14,0.6357286405563355,0.2075625,0.006364463062645727,0.7221329769374091,0.09995
15,0.6379907063245773,0.198625,0.024378945902290602,0.7387688100896915,0.12495
16,0.6403659527301788,0.203375,-0.0004749202081113183,0.6975418776183799,0.14995
17,0.6407621246576309,0.204,0.011712325200464063,0.7443956521452884,0.17495
18,0.64197412109375,0.2059375,0.019973601944195493,0.7266414182977705,0.19995
19,0.643746698141098,0.203,0.0035002595241461795,0.7295585321052596,0.22495
20,0.6388701884746552,0.2009375,0.0004728196414876156,0.7327669732461656,0.24995
21,0.6389192159175873,0.2000625,0.007008185735172418,0.7415501357333,0.27495
22,0.6393081051707268,0.200375,0.010688184700273589,0.7230214978723779,0.29995
23,0.6388044580221176,0.20575,0.007331089923484523,0.716226328968361,0.32495
24,0.638101401925087,0.1985625,-0.019850325629710876,0.7450597797104502,0.34995
25,0.639650135397911,0.2006875,0.014223964203175853,0.7388598841713245,0.37495
26,0.6379600043296814,0.205125,0.014928524775062612,0.7499747626038847,0.39995
27,0.6362068984508514,0.20125,0.014332892774620099,0.751230323060616,0.42495
28,0.640951145529747,0.20525,-0.0029327488343120055,0.7433606445850424,0.44995
29,0.6345151093006134,0.2003125,-0.00805036841511344,0.7310354684170448,0.47495
30,0.6403417679071426,0.1984375,-0.005333310849999274,0.7488163112582926,0.49995
31,0.6351848813295364,0.2025625,0.015285949908992843,0.7357770813719487,0.52495
32,0.6405293027162552,0.2055,0.015388621252855023,0.7152439907565292,0.54995
33,0.6365148129463196,0.2011875,0.015744905331361546,0.7536171772301629,0.57495
34,0.6394978433847427,0.2004375,0.013051934370025846,0.7314458504234395,0.59995
35,0.6345022387504577,0.2036875,0.008852127465621678,0.7395851849901136,0.62495
36,0.6376082807779312,0.19925,0.00789269399233921,0.7527423722713436,0.64995
37,0.6400746012926102,0.20675,-0.003478095480576669,0.7504476894615217,0.67495
38,0.6375906867980957,0.2,-0.003972800749170343,0.7359795291799163,0.69995
39,0.6375007075071335,0.2029375,-0.0017290955564589925,0.7524252589027658,0.72495
40,0.6367181603908538,0.2015,-0.009398935568435069,0.7274775442038479,0.74995
41,0.6424802302122116,0.20225,0.0033294354594320097,0.7309092814364687,0.77495
42,0.6379435964226723,0.2000625,0.0,0.7406580486445324,0.79995
43,0.6349647312760353,0.1971875,0.006173718028306284,0.7136608927893466,0.82495
44,0.6363198946714401,0.20125,-0.013061268721324003,0.7162422395006947,0.84995
45,0.6381900060176849,0.2035,-0.00923787334462535,0.7153364364357775,0.87495
46,0.6373009485006332,0.205375,-0.009173736147484563,0.7276218362729413,0.89995
47,0.639688779592514,0.1985,-0.004225988849917656,0.7133281432079583,0.92495
48,0.6429476515054703,0.200625,-0.004340671197680332,0.6996686768801311,0.94995
49,0.642258518576622,0.204375,0.0027887965252847546,0.72738235532937,0.97495
50,0.6374664285182953,0.198875,-0.009134503631676822,0.6275978058827274,0.99995
