Epoch,Train_Loss,Val_Loss,Val_AUC,Test_Loss,Test_AUC
1,0.6631460212469101,0.666530477338367,0.754443416567885,0.675029969215393,0.7535380116959065
2,0.6612040343284606,0.669015665186776,0.7586063595835942,0.6812051653861999,0.7266491228070174
3,0.6617433575391769,0.6702190260092418,0.7513068576674593,0.6757965743541717,0.7278304093567252
4,0.6603390941619873,0.6712868915663825,0.7498866549384268,0.6734859377145768,0.7468187134502925
5,0.6631451362371444,0.6650271011723412,0.7594436205954218,0.6810337454080582,0.7377432865237743
6,0.659647422671318,0.6661625199847752,0.76147561406893,0.6771754503250123,0.7151261092130272
7,0.6598174419403077,0.6674772693051232,0.7623392263378783,0.673284974694252,0.7379964192708335
8,0.6619891669750214,0.6672616528140174,0.7529301092704128,0.6748633593320846,0.7427076023391814
9,0.6599082194566727,0.6684320675002204,0.7568783613973361,0.6780929893255234,0.728204678362573
10,0.6596720125675202,0.6697324872016907,0.7538482030660969,0.6788543134927749,0.7347508716286338
11,0.6629456696510315,0.6705512437555525,0.7529660584468247,0.6751250267028809,0.7416328873264698
12,0.6576469852924347,0.6670797533459134,0.7580805541898454,0.6688597708940506,0.754355400696864
13,0.6616156077384949,0.6663218908839755,0.7613289287551439,0.6756899029016494,0.710889381621089
14,0.6599780552387238,0.6631020711527931,0.7668338794590567,0.6770824253559112,0.7507531538316701
15,0.6603427110910416,0.6678048776255714,0.7510202666859569,0.6701510161161423,0.7320596403690455
16,0.6600111795663833,0.6612956292099423,0.7649682533066229,0.6700604796409607,0.7489646757939441
17,0.6586363364458084,0.6672854370541043,0.7547592331761703,0.6707388073205948,0.7518563114589603
18,0.6600652850866318,0.6641162640518612,0.7659791395215969,0.6814245760440827,0.7420582923115062
19,0.6608619449138642,0.6655820005469852,0.7611130412430138,0.6748567461967468,0.7589274120244125
20,0.6585724065303803,0.6663150462839339,0.7592707037984742,0.6832467794418335,0.7096362928073096
21,0.658996141076088,0.668255893389384,0.7538484800990227,0.6753522306680679,0.7508940836530718
22,0.6593947950601577,0.6650972300105624,0.7590092226613967,0.6775659918785095,0.737666017560839
23,0.6584835216999054,0.6692229913340675,0.7513395196874094,0.6786400675773621,0.7201724797440623
24,0.6608683243989945,0.6663738667964936,0.7567737588638239,0.6717230826616287,0.7515614035087719
25,0.6583176287412643,0.6663590424590641,0.7559303845187233,0.6756363630294799,0.7545863560267857
26,0.6590189790725708,0.6659895989629957,0.7618661888342335,0.6791641533374786,0.7323157894736843
27,0.6594589413404465,0.6650508066018422,0.7530447272924444,0.677261483669281,0.7181929824561404
28,0.6587276667356491,0.6636664821041955,0.7727411934105968,0.6750861734151841,0.7492857892466096
29,0.6582689921855926,0.6688128213087717,0.74926480163345,0.6739649385213852,0.7297251461988304
30,0.6594758336544037,0.666121056344774,0.7598247014033027,0.6734602093696594,0.7586315789473683
31,0.6607044610977173,0.6657934837871128,0.7608587491540333,0.6756539851427078,0.7314561403508771
32,0.6601776765584946,0.6664785603682201,0.7538610276275464,0.6737999618053436,0.739536830357143
33,0.6587965024709701,0.6655745360586378,0.7604169178401492,0.6741683572530747,0.7551120965755111
34,0.6591661478281021,0.6633612434069316,0.760254408596965,0.6727828979492188,0.7252474958896441
35,0.6588739383220673,0.6662908686531914,0.7615706665916928,0.673741090297699,0.7490174685296636
36,0.6593329532146454,0.6658433900939094,0.7638592504179527,0.673270782828331,0.7368021559028433
37,0.6614642890691758,0.6665337608920203,0.7593265171142876,0.6767749518156052,0.7381922064430829
38,0.6589632225036621,0.6679352151023017,0.7491231465192258,0.6732245445251465,0.7502026125095348
39,0.6618390406370163,0.6675280749797821,0.7528060731538994,0.6822546243667602,0.73259264410984
40,0.6583284994363785,0.6695806019836001,0.7545954700360081,0.6785280674695968,0.7360313500282432
41,0.6613824529647827,0.6668345173199971,0.7598059814023623,0.6722603917121888,0.7409881104637392
42,0.6603265407085419,0.6655222641097175,0.7579037446594621,0.6728082209825516,0.7312273494587479
43,0.6623229854106903,0.6660586065716214,0.759614455575886,0.671094098687172,0.742561403508772
44,0.6593755165338516,0.6670730643802218,0.7493625009031863,0.6713417261838913,0.740729009021692
45,0.6608778454065323,0.6659068153964148,0.758420507238664,0.6781330943107605,0.7200304564932536
46,0.6589867281913757,0.6628228604793549,0.7606041719024881,0.673460778594017,0.7431809383028896
47,0.6602383981943131,0.669108702076806,0.7461435033928123,0.6796679049730301,0.7305839855508731
48,0.6592755973339081,0.6654086867968242,0.76179810378605,0.6766178041696549,0.7506364457583969
49,0.6583703470230102,0.670003789001041,0.7556941206856611,0.6713416934013366,0.747942767324673
50,0.659296236872673,0.6675461418098874,0.7601537164744792,0.6749276578426361,0.7327134502923977
