Epoch,Train_Loss,Val_Loss,Val_AUC,Test_Loss,Test_AUC
1,0.6778616429567337,0.6725868337684208,0.7420739087970922,0.7067327882562365,0.8297204405834755
2,0.6679783489704132,0.6703830341498057,0.7461085528495776,0.6823694237640926,0.8710193652501343
3,0.6678125392198563,0.6661350243621402,0.7269829461688447,0.6717821274484906,0.8598171059709523
4,0.6662814667224884,0.6668349385261536,0.7156071950571187,0.6751262077263424,0.8319031197369476
5,0.6674726971387863,0.6691536592112647,0.7507038082690256,0.6711234067167554,0.8616830065359478
6,0.6664554747343063,0.6661573270956676,0.7496048685613903,0.6760819554328918,0.8511027434104357
7,0.6643996133804321,0.6663599570592245,0.7496389535849063,0.6788659010614667,0.8541852723877569
8,0.6637510793209076,0.6682237817181481,0.7362589873894221,0.6768207677773067,0.848393818841168
9,0.6646134790182113,0.6647728635205163,0.7499397875705489,0.6814590394496918,0.8293775865376709
10,0.6646094372272492,0.6659222741921743,0.7389600323667592,0.6859272420406342,0.8657952423479744
11,0.6652125853300095,0.6652047289742364,0.7491400966183575,0.6687629393168858,0.8613232920925229
12,0.6649540671110153,0.6661487347549863,0.74786276483732,0.6722046094281333,0.8604438997821351
13,0.6644185240268707,0.6665410750442081,0.7397461062417011,0.6872637059007373,0.8474750715106798
14,0.66434095454216,0.666110301680035,0.7604293308212665,0.6816637643745967,0.8528050661687099
15,0.6626560784578324,0.6626822981569502,0.762880442200082,0.6818055978843144,0.8506858526089296
16,0.6629102935791016,0.664740506807963,0.7495102578580839,0.6785031344209399,0.8547337278106508
17,0.6616383420228958,0.6628753794564142,0.7602811320792608,0.6863612660339901,0.8356742713323049
18,0.6617486953735352,0.663745418522093,0.7535894134506539,0.6698995615754809,0.8336716191713349
19,0.6610971202850342,0.6667698515786065,0.7685464418743982,0.6806291043758392,0.8590428358843536
20,0.6626749064922333,0.6657854285505083,0.7618887427750085,0.67685809305736,0.8398428101692197
21,0.6585379256010055,0.6652399725384183,0.7670266830351502,0.6826512132372174,0.8619553523399678
22,0.6600542284250259,0.6630897223949432,0.7637652286449941,0.6851242184638977,0.8654128906354426
23,0.6596639487743378,0.664907795853085,0.7413636042138718,0.6854104612554822,0.8594841998520022
24,0.6597233110666275,0.6692360520362854,0.7584242024877688,0.6707708495003837,0.8644350656515504
25,0.6603926060199737,0.6673259417215983,0.7380756634669677,0.6636034590857369,0.8478626994947469
26,0.6603073580265045,0.6613296422693464,0.76515354066268,0.6680718915803092,0.8431576977571043
27,0.6589631530046463,0.6629555092917548,0.7673559819041578,0.6784969355378833,0.8379370629370629
28,0.6601396540403366,0.6631175253126357,0.7532949369471109,0.683050377028329,0.8310919849381387
29,0.6604255218505859,0.6622501909732819,0.7581219858469459,0.6777806537491935,0.855056481979559
30,0.6576516023874283,0.6602626654836866,0.7578236737215632,0.6703281870910099,0.8635523557320975
31,0.6578854912519455,0.6641770084698995,0.7645835004009622,0.6797557132584708,0.8490841884585678
32,0.6591697922945022,0.6640358911620245,0.7679536293563529,0.6945547802107674,0.8642926558378454
33,0.65756165766716,0.6629171457555559,0.7525431315104167,0.6782305581229073,0.8329590718314754
34,0.65906849193573,0.6673925552103255,0.7245755525493943,0.6730306489127023,0.8308338011602105
35,0.6596742117404938,0.6633844554424286,0.7451348235765838,0.6715281435421535,0.8663807189542485
36,0.6594082111120224,0.6710285815927718,0.683416344329176,0.6705776069845472,0.7834050564819797
37,0.6576952903270722,0.6621957017315758,0.7610605215199221,0.6854954830237797,0.8715572888649812
38,0.6576644126176834,0.6626054770416684,0.7380646474858531,0.6708901567118508,0.8323540770164405
39,0.6571217869520187,0.6658563084072537,0.7211623232004754,0.6692252840314593,0.8498416822278152
40,0.6564644484519958,0.6636180460453034,0.7508299279859344,0.6762869698660714,0.841346684320865
41,0.6558450835943223,0.6601841390132904,0.759761187469392,0.6668391951492855,0.8517090200535845
42,0.6573050858974456,0.663341083129247,0.7314062362758016,0.6801273056438991,0.8279733739674393
43,0.657991440653801,0.6668171902497609,0.7536288024149199,0.6807841445718493,0.8389606223434116
44,0.6569347591400146,0.6651866641309526,0.7413631486304012,0.671046142067228,0.8288807189542483
45,0.6564279721975327,0.6635163896613651,0.740127921306369,0.6922840944358281,0.8451359371240678
46,0.6584343441724777,0.663447775443395,0.7733333634224574,0.6863502987793514,0.8327057557826789
47,0.6581418117284775,0.6597896734873454,0.746496622997318,0.6827618266854968,0.8242672728748883
48,0.6552900239229202,0.664726048707962,0.7641336133880329,0.6697386971541813,0.8540093637519959
49,0.6574701150655746,0.6670562002393935,0.7139969595401958,0.6742488188402993,0.8373398494254392
50,0.6561135705709458,0.6609946105215284,0.754579265831377,0.6829699831349509,0.8206966110812264
