Epoch,Train_Cls_Loss,Train_Dom_Acc,Train_Dom_MCC,Val_Target_AUC,Alpha
1,0.6729200527667999,0.1753125,0.012297857693195469,0.8623702178805237,0.0
2,0.6576221834421158,0.1935625,0.028970024417917822,0.8340738799099836,0.0
3,0.6546025564670562,0.1964375,0.03198943038336919,0.8086992379296236,0.0
4,0.6583423607349396,0.2015,0.05271176221882981,0.7911434891571194,0.0
5,0.6518565173149109,0.2071875,0.05564319354016179,0.8040002301554827,0.0
6,0.6513192856311798,0.2038125,0.0684169456197645,0.8227515087970539,0.0
7,0.6522060078382492,0.2108125,0.08094214570421972,0.8187365742635024,0.0
8,0.649322961807251,0.21375,0.056869202623437,0.7465284881342062,0.0
9,0.6477395337820053,0.217,0.07210566019558168,0.8336838942307692,0.0
10,0.6454369423389434,0.2073125,0.06830039873843789,0.8031339504909983,0.0
11,0.6474561519622802,0.2009375,0.04748860500762778,0.7989400061374796,0.02495
12,0.6468795591592789,0.195125,0.0259846804076614,0.8201686528232405,0.04995
13,0.6450321236848832,0.19025,0.018858851311721193,0.808107866202946,0.07495
14,0.6462720534801483,0.1923125,0.028043750957921994,0.7658903181260229,0.09995
15,0.6427982076406479,0.1935,0.006715676006741586,0.6972496419803601,0.12495
16,0.645747930765152,0.1943125,-0.002844536201289073,0.6664024140752864,0.14995
17,0.6451392945051193,0.19025,0.012521739160093043,0.6808222943944354,0.17495
18,0.6472478929758072,0.1965,0.007420527987428963,0.7736484758592472,0.19995
19,0.6425673296451568,0.1925,0.006295359361657838,0.7308779153027823,0.22495
20,0.6476231999397278,0.191125,-0.0015186249700893937,0.7609132058101473,0.24995
21,0.6471586173772812,0.1903125,0.008982999395340266,0.7384250971767593,0.27495
22,0.6418504149913787,0.193,0.009257189042547692,0.7820811170212765,0.29995
23,0.6441159597635269,0.1941875,0.004418578772021273,0.7198815977905073,0.32495
24,0.6486307029724121,0.1893125,0.020090227778375234,0.7288704480360065,0.34995
25,0.6460416625142098,0.200125,-0.004456671130746291,0.6502212049918167,0.37495
26,0.6453463883399964,0.196,0.007844647214888428,0.6831366356382977,0.39995
27,0.6455322555303573,0.190625,0.0016353617102537912,0.7299988492225858,0.42495
28,0.646565587580204,0.1938125,-0.005440058716060468,0.7637070376432078,0.44995
29,0.6447305895090103,0.188,0.019310260157070495,0.7957114361702128,0.47495
30,0.6447974628806115,0.1970625,0.027161611172845646,0.7637198240589198,0.49995
31,0.6422358704805374,0.1940625,0.004210220247790555,0.7212561374795418,0.52495
32,0.6475449069738388,0.191375,-0.011154778185716328,0.8065734963175122,0.54995
33,0.6433199319839478,0.1915625,-0.005175975843984687,0.7522887684124386,0.57495
34,0.6443363523483276,0.194625,0.007968623829245477,0.6543576104746317,0.59995
35,0.6497978428602219,0.195,0.024458404739341563,0.7202108479950898,0.62495
36,0.6443315646648407,0.1938125,-0.005823310463304386,0.6758707549099836,0.64995
37,0.645600487112999,0.194875,0.0045452713520443624,0.638684661415712,0.67495
38,0.644096549987793,0.200125,-0.0004792838075309339,0.6904568586333879,0.69995
39,0.6465895307064057,0.19525,0.00911142776593177,0.6387645765139116,0.72495
40,0.6410666514635086,0.197,-0.0023542583931316905,0.645276058715221,0.74995
41,0.6415152282714843,0.197125,0.006852354188994016,0.714834160188216,0.77495
42,0.6454077866077423,0.199125,0.010820686178458595,0.615237571603928,0.79995
43,0.6461836146116257,0.194625,-0.007412114942634629,0.7423952792553191,0.82495
44,0.6417115150690079,0.19625,0.003960415410857813,0.7214479337152209,0.84995
45,0.6478290758132934,0.194375,0.005507399241395212,0.7238038308101473,0.87495
46,0.6443057596683502,0.1945625,0.006593414853837236,0.6120985065466449,0.89995
47,0.6442920264005662,0.1936875,0.009825806502032327,0.6679527669803601,0.92495
48,0.6471304396390914,0.1904375,0.014878176204536535,0.6823470744680851,0.94995
49,0.6475487903356553,0.1905625,-0.003552636353965303,0.6449404153027822,0.97495
50,0.6401441175937652,0.1945625,-0.0001941444279147766,0.632294650163666,0.99995
