Epoch,Train_Loss,Val_Loss,Val_AUC,Test_Loss,Test_AUC
1,0.683439157485962,0.6899428711997138,0.7363405036686165,0.6194537699222564,0.6716178487460815
2,0.667548530459404,0.6726457622316149,0.7509877457554109,0.6530475854873657,0.6642494203542006
3,0.6680080763101578,0.6726580997308095,0.7319888259194808,0.6587667822837829,0.6485354887965195
4,0.6673926491737365,0.6676640000608233,0.750062840513063,0.6503094583749771,0.6306063666629259
5,0.669729815363884,0.6695289863480463,0.7460387073863638,0.6447277963161469,0.6602564102564104
6,0.6653402848243714,0.6700999776522318,0.7358242686490185,0.656363970041275,0.6230768260694108
7,0.6656255013942719,0.6757188611560397,0.7353852237862193,0.6377101540565491,0.6469494047619047
8,0.6656446380615234,0.6651166094674005,0.7627167503799609,0.6436221420764923,0.6788349731663685
9,0.6647720730304718,0.6699441962771946,0.7407074717906753,0.6565021961927414,0.6397422316384181
10,0.6664532589912414,0.6699659784634908,0.7461344725024726,0.6547457814216614,0.6653100488382419
11,0.6641412140130997,0.6697682314448886,0.7406055337228853,0.6575445681810379,0.6257640131186644
12,0.6645375701189041,0.6683792756663428,0.7297555796028075,0.6479337364435196,0.6513307187607912
13,0.6662561968564987,0.6677145441373189,0.7539295860389611,0.6530530035495759,0.7049460420357041
14,0.6647199099063873,0.6680930177370707,0.7482522097388924,0.6637691766023636,0.6620706605222735
15,0.6614579838514328,0.6659041987525092,0.7666543222402598,0.6485081285238266,0.7041463173992404
16,0.6643918085098267,0.6635468085606893,0.763883750752959,0.6514720976352691,0.7243010752688173
17,0.6618322639465332,0.6661858691109551,0.7539208671635342,0.6542882204055787,0.7076397296206619
18,0.6637245236635209,0.6669692125585344,0.7446474875070814,0.6511456906795502,0.7062842868338559
19,0.6649388827085495,0.6658042642805312,0.758630419084128,0.651054036617279,0.7029825808301848
20,0.6605742199420929,0.6686370008521609,0.7568043510484711,0.6445722579956055,0.6917787872411532
21,0.6634977198839188,0.6695954362551372,0.7632463993020768,0.6482380449771881,0.6690814132104455
22,0.6634866077899932,0.6702772630585565,0.758106456086826,0.6537121057510376,0.6982460917676474
23,0.6641564000844955,0.6685965571138593,0.7667781630867464,0.6476843059062958,0.720911243053006
24,0.6626699907779694,0.6650133689244588,0.7694357919691928,0.6511393487453461,0.699286099137931
25,0.6624179946184159,0.6676729824807909,0.7543951543489952,0.6534803122282028,0.6581552532066987
26,0.6615219538211823,0.66689197089937,0.7658509296843113,0.6511101931333542,0.6685905974051601
27,0.6614692976474762,0.6701398028267754,0.7418656001756703,0.6505501836538314,0.6331398299315518
28,0.6602247943878173,0.6626186158921984,0.7750629454134328,0.6581001937389374,0.6579012513770097
29,0.6596877125501632,0.6670964294009738,0.770192964849655,0.6387813061475753,0.6797715682240426
30,0.6592568542957306,0.6625207549995846,0.7567874456281675,0.650698235630989,0.6660889982110912
31,0.6598920185565949,0.6703982280360328,0.7709525504615669,0.642817136645317,0.7097757296466973
32,0.6617908790111542,0.6712821622689565,0.7391369699751839,0.6631655216217041,0.6495850988700564
33,0.6612973836660385,0.6647886210017734,0.7281268816931109,0.6649834483861923,0.6175517280367844
34,0.6588903493881225,0.6617291986942291,0.782885571231285,0.6503517657518387,0.6663336786542351
35,0.656965218424797,0.6661749435795679,0.762497850990877,0.6467981398105621,0.6795617173524151
36,0.6574969646930695,0.6657101293404897,0.7351334580156819,0.6581552177667618,0.608689263322884
37,0.6602605783939361,0.6678643458419375,0.7685422585227272,0.6483554929494858,0.7016020025031289
38,0.6581330513954162,0.6660973376697964,0.7608211680035969,0.6585989207029342,0.6583867521367521
39,0.6587348132133484,0.6638662629657321,0.7566660454553995,0.6522247672080994,0.6289472356739306
40,0.6567311606407166,0.6664001577430301,0.7363028694153886,0.6615086615085601,0.608825283243888
41,0.6571877403259277,0.667778648270501,0.7218477315219475,0.6733045190572738,0.5959778959997092
42,0.6591213814020157,0.6648240268230439,0.7478893278623966,0.6652315258979797,0.6715907851525103
43,0.6565216785669327,0.6650796042548286,0.7473568000713363,0.6531754314899445,0.6353596270534261
44,0.6573425028324127,0.6623790986008115,0.7362793756434471,0.6588584810495377,0.629602607130697
45,0.6578711556196213,0.6663535985681746,0.6888580854468199,0.6693001419305802,0.5572567783094099
46,0.6581311806440353,0.6692034370369382,0.7412418831168831,0.6654146403074265,0.6551816239316239
47,0.6605918804407119,0.6659257021215227,0.7620817240184131,0.6551955759525299,0.7080999621725177
48,0.657248574256897,0.6643750806649525,0.7044066853612032,0.6650609105825425,0.572794879384342
49,0.6567357041835785,0.6628861924012502,0.7606478669250704,0.6476990818977356,0.6832202842377261
50,0.659084589600563,0.6665288521183862,0.7556946193515155,0.6432740688323975,0.6502271292594473
