Epoch,Train_Total_Loss,Train_Cls_Loss,Train_Dom_Loss,Train_Dom_Acc,Val_Cls_Loss,Val_AUC,Test_Cls_Loss,Test_AUC,Alpha
1,6.4372429151535036,0.6962904145717621,2.955790845870972,0.1985,0.6932326853275299,0.504808974297745,0.6931366068976266,0.7169464551838489,0.0
2,6.076435522079468,0.6931800861358642,2.6105351023674013,0.2823125,0.693292142285241,0.4959852663753373,0.6931333256011106,0.7204088029128232,0.0
3,5.765026711463928,0.6931877185106278,2.299088119983673,0.348125,0.6933386736445957,0.5048289942478595,0.6930728840584658,0.6714635006217847,0.0
4,5.538250115394592,0.6932072829008102,2.072213700532913,0.4170625,0.693164547946718,0.5072674910556253,0.6931050292083195,0.7055603404526802,0.0
5,5.3849486618041995,0.6931703550815582,1.9190968861579896,0.4545625,0.6930125183529324,0.5044675757405361,0.6931453505340888,0.6454980239918862,0.0
6,5.269519658088684,0.69316526222229,1.8036933567523956,0.49125,0.6931423505147298,0.46527941596414335,0.6931489055254021,0.5459212161707536,0.0
7,5.218703019142151,0.6931568924188614,1.7529185514450074,0.5053125,0.6931434803538852,0.47219539770819297,0.6931460791704606,0.5351818952626859,0.0
8,5.124796648025512,0.688605917096138,1.6817670698165894,0.520625,0.6764677577548557,0.6807279770206663,0.6961978053560063,0.6619303580106161,0.0
9,5.005710826873779,0.6668728343248367,1.6713466613292693,0.523,0.6750863452752431,0.7245767597569898,0.6929229941903329,0.7474290415466887,0.0
10,4.918422882080078,0.6632088992595673,1.602378394126892,0.545125,0.6716690904564327,0.7238121574714799,0.6872572114272993,0.7414858000294059,0.0
11,4.91117929649353,0.663778073310852,1.5922889099121094,0.552125,0.6709740254614088,0.7356351837518312,0.6985310285675282,0.7244132223608764,0.02495
12,4.89718185710907,0.6610682654380798,1.591840523958206,0.546375,0.6704557259877523,0.7040513971500365,0.6850149515940218,0.6770310772181729,0.04995
13,4.876140585422516,0.6630412304401397,1.5609344527721405,0.555875,0.6680792470773061,0.7353044332210998,0.6882513688535107,0.7265495091855525,0.07495
14,4.863118727684021,0.6606429725885391,1.5599038589000702,0.5571875,0.6707649323675368,0.7190414398893068,0.6841821597546948,0.7041998885553328,0.09995
15,4.83045511341095,0.6621055281162262,1.5199274659156798,0.5665625,0.6663396093580458,0.7120518621649843,0.6840910352006251,0.6978650469263734,0.12495
16,4.825482206344605,0.6633945198059082,1.5085096019506454,0.571375,0.6682980007595486,0.7058367497697106,0.6846873735894963,0.6975263368254607,0.14995
17,4.837536784172058,0.6633617452383042,1.520728057026863,0.571125,0.6707256999280717,0.7339523146536722,0.7002316500459399,0.7125890369437742,0.17495
18,4.8080733833312985,0.6605726797580719,1.5052099931240082,0.5725,0.6725728710492452,0.6742381955886684,0.6862608486292313,0.6484848626014164,0.19995
19,4.786189190864563,0.6612665838003159,1.4798562846183776,0.5821875,0.6621847603056166,0.7370545983873409,0.6923059450120342,0.7415830506877708,0.22495
20,4.79024010515213,0.6620200436115264,1.4801398837566375,0.579125,0.6682070838080512,0.7308945353289245,0.6911156195767072,0.7152729893053924,0.24995
21,4.7728324251174925,0.6596688066720963,1.474488397359848,0.587375,0.6666411664750841,0.7003258730358465,0.6852588592743387,0.6669447067464064,0.27495
22,4.778530836582184,0.6619741722345353,1.4686599769592286,0.582625,0.6679217252466414,0.7083650866798004,0.6882818031067751,0.6731255346319198,0.29995
23,4.771138571739197,0.6628898140192032,1.4566895067691803,0.578875,0.666340770986345,0.7005696681563562,0.6892530455881235,0.6687145129640165,0.32495
24,4.7534871044158935,0.6603213913440704,1.4518801386356355,0.5825625,0.6656928307480282,0.7053266162871642,0.6826817314235532,0.6835382203103324,0.34995
25,4.734661161899567,0.6602051833868027,1.433635234951973,0.5883125,0.6678617391321394,0.6754422952612997,0.6880989275416549,0.6444222945009851,0.37495
26,4.718774446487426,0.6599804856777192,1.4188720343112946,0.595875,0.6642437477906545,0.7492680622544876,0.6939688215450365,0.7339450289203479,0.39995
27,4.726575569152832,0.6600805832147598,1.4261726500988006,0.5933125,0.6695268630981446,0.6535491339717109,0.6901394372083702,0.6058022134016683,0.42495
28,4.718669491291046,0.6607928881645203,1.4147050478458405,0.5950625,0.6781948056485918,0.7492657660726977,0.7124886038352032,0.7666926116214782,0.44995
29,4.687128271579742,0.6576868305206299,1.3986941188573838,0.602625,0.6678413093090058,0.7316367309602398,0.6908254550427807,0.7245052871593545,0.47495
30,4.726731597423553,0.6606443831920624,1.423509683251381,0.5884375,0.6714764402972327,0.7561519467846226,0.7133312328737609,0.7400299325205459,0.49995
31,4.699119341850281,0.6582141989469528,1.408048353791237,0.5996875,0.6636957559320662,0.7036802563532791,0.7115464636257717,0.6421121621329291,0.52495
32,4.691476243972779,0.6589228874444961,1.3968618034124374,0.6011875,0.6723659654458364,0.6314715166972628,0.687046471907168,0.6139292739795156,0.54995
33,4.701441411972046,0.6610966618061066,1.3959581029415131,0.5990625,0.6624855471981896,0.6967771368902591,0.6865234180372588,0.6536784033655123,0.57495
34,4.680508092403412,0.658272351384163,1.389146329164505,0.6045,0.6737964146667057,0.7327284507145982,0.7064979155452884,0.7149905571293673,0.59995
35,4.6715545420646665,0.6588028279542923,1.3775404129028321,0.6043125,0.6663354191515181,0.6691357963303665,0.6883756062205957,0.6300217929754851,0.62495
36,4.6652291779518125,0.6586866912841797,1.3717957156896592,0.609,0.669988199075063,0.6602235336167893,0.6930770642903387,0.5927029307196742,0.64995
37,4.638634244918824,0.656602455496788,1.3556219704151153,0.61025,0.6701577338907454,0.656746322861993,0.6901937856966135,0.6297164798524197,0.67495
38,4.682133402824402,0.6593890053033828,1.3851883770227433,0.60175,0.6631978472073873,0.6784945707370107,0.6882116040404962,0.6351368005195873,0.69995
39,4.696584576129913,0.6638931863307953,1.3771186485290527,0.6039375,0.6646262506643931,0.6749090547906087,0.6887006686658276,0.6351671064511025,0.72495
40,4.665022668838501,0.6592775415182114,1.3686349583864212,0.6121875,0.6640568368964725,0.6933598098699068,0.6887262560883347,0.6439348719699158,0.74995
41,4.659124593734742,0.6580082225799561,1.3690834897756576,0.6139375,0.6664949569437238,0.7211807296765925,0.698159566947392,0.7037765081711796,0.77495
42,4.658475076675415,0.6584225803613662,1.3663621648550033,0.6070625,0.6638114035129548,0.6885313777269105,0.6826690903731755,0.6680385687783962,0.79995
43,4.653605573177337,0.6598699532747269,1.3542558090686798,0.6105625,0.6656954083177778,0.6923929669879534,0.6868296119631553,0.6552626024687807,0.82495
44,4.646938540458679,0.6577016587257385,1.3584302459955215,0.6138125,0.6684042407406701,0.6421416495037032,0.6860534804207938,0.6124035970554239,0.84995
