Metric_Name,Value,Description
Final_Target_Diagnosis_AUC,0.7589209333503575,Diag AUC on Target Hospital
Final_Target_Diagnosis_MCC,0.4291757105490583,Diag MCC on Target Hospital
Final_Target_Diagnosis_Acc,0.7076537013801757,Diag Accuracy on Target Hospital
Final_Domain_MCC,0.008279848897030043,Ability to distinguish hospitals (Final_)
Final_Domain_Acc,0.1918181818181818,Accuracy of hospital classification (Final_)
Final_Silhouette_Diagnosis,0.15768753,Clustering quality by pathology (Final_)
Final_Silhouette_Domain,-0.2813616,Clustering quality by hospital (Final_)
Best_Target_Diagnosis_AUC,0.7756695288559757,Diag AUC on Target Hospital
Best_Target_Diagnosis_MCC,0.4431090289901567,Diag MCC on Target Hospital
Best_Target_Diagnosis_Acc,0.7120451693851945,Diag Accuracy on Target Hospital
Best_Domain_MCC,0.007601208868205761,Ability to distinguish hospitals (Best_)
Best_Domain_Acc,0.18651515151515152,Accuracy of hospital classification (Best_)
Best_Silhouette_Diagnosis,0.16252814,Clustering quality by pathology (Best_)
Best_Silhouette_Domain,-0.30481112,Clustering quality by hospital (Best_)
