Epoch,Train_Loss,Train_Cls_Loss,Train_Dom_Loss,Val_Target_AUC,Alpha
1,8.046118956565858,0.68279915869236,4.632123162269592,0.6271958717610892,0.0
2,7.582080117225647,0.6727600395679474,4.218279915809632,0.6887041475446837,0.0
3,7.32283504486084,0.6652119406461716,3.9967753477096557,0.6847995013058478,0.0
4,7.061403999328613,0.6653212561607361,3.7347977237701415,0.6897349963721797,0.0
5,6.878751613616943,0.6603435899019241,3.5770336813926695,0.69733765882671,0.0
6,6.758848662376404,0.6618214100599289,3.449741602897644,0.7243568873585324,0.0
7,6.6580804224014285,0.6588582226037979,3.3637893042564393,0.733167711195055,0.0
8,6.545131344795227,0.6598222136497498,3.2460202708244323,0.657038932813568,0.0
9,6.460773614883423,0.6590473408699036,3.1655369062423704,0.7415033236380415,0.0
10,6.334228558540344,0.6549377813339233,3.05953963470459,0.7347094323187415,0.0
11,6.252740582466125,0.6538667361736298,2.983406898498535,0.7383048300567483,0.02495
12,6.2382644710540776,0.658199948310852,2.9472647309303284,0.7300832278453762,0.04995
13,6.147473596572876,0.6527782624959946,2.8835822830200195,0.7372225745085605,0.07495
14,6.135953114509583,0.6574281932115554,2.848812135696411,0.7557583041720993,0.09995
15,6.077634764671326,0.6540318880081176,2.807475326538086,0.7353877651192229,0.12495
16,6.040557933807373,0.6534867004156113,2.7731244270801545,0.7383370813649879,0.14995
17,6.039251909255982,0.653695254445076,2.770775643348694,0.7493655656868601,0.17495
18,5.951772404670716,0.656987424492836,2.666835276603699,0.7453344147066775,0.19995
19,5.9124687366485595,0.6527883917093277,2.648526777982712,0.7577199150053554,0.22495
20,5.890948494911194,0.6526416164636611,2.627740416288376,0.7533312554410327,0.24995
21,5.851954623222351,0.647976057767868,2.6120743284225463,0.7595746467229842,0.27495
22,5.820849359512329,0.6532234671115875,2.5547320301532745,0.7286598669432414,0.29995
23,5.768224374771118,0.647473560333252,2.530856573820114,0.7541996711198048,0.32495
24,5.774835664749146,0.6503783408403396,2.5229439589977263,0.7381897810218978,0.34995
25,5.722008873939514,0.6491925194263458,2.4760462639331817,0.758845909955612,0.37495
26,5.7288427219390865,0.6515922663211823,2.470881388902664,0.7516878073144058,0.39995
27,5.685893696784973,0.6510362137556076,2.4307126290798187,0.7450339478955323,0.42495
28,5.67984280872345,0.6485189539194107,2.4372480392456053,0.7315544741822114,0.44995
29,5.637253097534179,0.6492749104499816,2.3908785605430602,0.7320757483306345,0.47495
30,5.645860438346863,0.6507468867301941,2.392126010656357,0.7469521492295215,0.49995
31,5.561919255256653,0.6496155264377594,2.31384161400795,0.7410559315565579,0.52495
32,5.6002385683059694,0.6494575167894363,2.3529509756565092,0.7459128798642866,0.54995
33,5.549880265235901,0.6487182536125183,2.306289000749588,0.7313297355104259,0.57495
34,5.579569232940674,0.6510959926247597,2.3240892720222472,0.7490699837247152,0.59995
35,5.566256221771241,0.6490413097143173,2.321049662351608,0.756106198489011,0.62495
36,5.544706441879272,0.648627645611763,2.3015682251453398,0.7503326099873414,0.64995
37,5.557648359298706,0.6527778877019882,2.293758914232254,0.7691640128590187,0.67495
38,5.508745158195496,0.649469891667366,2.261395703315735,0.7523678005044397,0.69995
39,5.503805693626404,0.6502564228773117,2.2525235857963564,0.7619097053257637,0.72495
40,5.537429382324219,0.6535222655534745,2.2698180582523344,0.7464559000774041,0.74995
41,5.473024996757507,0.649811341881752,2.2239682993888854,0.7379742079259233,0.77495
42,5.43668127822876,0.6478678817749024,2.197341873884201,0.749993521749646,0.79995
43,5.470539137840271,0.6461653608083725,2.2397123401165007,0.7495125909525703,0.82495
44,5.450542186737061,0.6475257954597473,2.2129132039546966,0.7281375904345189,0.84995
45,5.423729816436768,0.6486004376411438,2.1807276334762573,0.7180443450877552,0.87495
46,5.4569560232162475,0.6507652918100357,2.203129566669464,0.7464349376114082,0.89995
47,5.477823759078979,0.6530276700258255,2.2126854074001314,0.740128016289044,0.92495
48,5.447866726875305,0.6522209825515747,2.1867618165016176,0.7570940317917522,0.94995
49,5.391248826980591,0.6468850901126861,2.156823371171951,0.7531874106485292,0.97495
50,5.4263216466903685,0.6491054979562759,2.180794162034988,0.7366232725382316,0.99995
