Metric_Name,Value,Description
Final_Target_Diagnosis_AUC,0.8733969263381028,Target Eval
Final_Target_Diagnosis_MCC,0.6010358423924756,Target Eval
Final_Target_Diagnosis_Acc,0.7806122448979592,Target Eval
Final_Domain_MCC,0.0,
Final_Domain_Acc,0.0,
Final_Silhouette_Domain,-0.22024326,
Best_Target_Diagnosis_AUC,0.8684684684684685,Target Eval
Best_Target_Diagnosis_MCC,0.5842089725886319,Target Eval
Best_Target_Diagnosis_Acc,0.7908163265306123,Target Eval
Best_Domain_MCC,0.0,
Best_Domain_Acc,0.0,
Best_Silhouette_Domain,-0.22713296,
