Epoch,Train_Cls_Loss,Train_Dom_Acc,Train_Dom_MCC,Val_Target_AUC,Alpha
1,0.6720106989145279,0.171875,0.018594764802761402,0.7672099764745265,0.0
2,0.6577372536659241,0.1946875,0.047438086846881604,0.7611013734041266,0.0
3,0.6542696250677109,0.202,0.04476769850957963,0.7672524013650355,0.0
4,0.6518754472732544,0.2121875,0.0580651445596163,0.7102786792259841,0.0
5,0.6496106290817261,0.21225,0.04863117218003092,0.7490765321778265,0.0
6,0.6506338866949082,0.218375,0.07687492410285347,0.7718662534986006,0.0
7,0.6484060816764832,0.206875,0.06937992499876046,0.7552862575899872,0.0
8,0.6462186043262481,0.2136875,0.0684750628998442,0.7695381149865638,0.0
9,0.6455382270812988,0.214875,0.06967532100860771,0.7639554643258976,0.0
10,0.647502320408821,0.2164375,0.07509029436197302,0.7555076806486707,0.0
11,0.6456881221532822,0.207875,0.052423904337358634,0.705352161460997,0.02495
12,0.6473521866798401,0.1986875,0.010231675916687784,0.7867318189003468,0.04995
13,0.6497071164846421,0.1959375,0.0022205222201082107,0.792931664543485,0.07495
14,0.6459961972236633,0.1900625,-0.004849627660769436,0.7486336860604595,0.09995
15,0.6467716782093048,0.1985,0.01197589028219166,0.728437694689566,0.12495
16,0.6486696697473526,0.2006875,0.01802957713338569,0.7358283430813721,0.14995
17,0.6450516443252563,0.1968125,-0.006687579126843567,0.7660040634908828,0.17495
18,0.6480616620779037,0.2001875,0.010832131567695821,0.7387039370298393,0.19995
19,0.6429773902893067,0.1973125,0.003752279218069736,0.7297766939735735,0.22495
20,0.6438738327026368,0.20075,0.0037972646154312934,0.7666293947537265,0.24995
21,0.6427702511548996,0.203375,0.020060815527387105,0.7512343899649443,0.27495
22,0.6431437988877297,0.199,0.013689255829972475,0.6764300093915923,0.29995
23,0.6425618377923965,0.201,0.00986855638988427,0.7514790595389752,0.32495
24,0.6430951997041702,0.1978125,0.0004043108657589755,0.7789116911374985,0.34995
25,0.6404105504751205,0.19975,-0.0029943704305732516,0.7698316022428238,0.37495
26,0.6396478482484818,0.203375,0.008442277556366359,0.7363804478208716,0.39995
27,0.6450284625291824,0.2056875,0.008814071089779031,0.7176077243521197,0.42495
28,0.6440888345837593,0.19825,-0.0029160238444110452,0.7602511321052975,0.44995
29,0.6439315165281296,0.1919375,0.01713478411471041,0.7815298299284936,0.47495
30,0.6398527319431305,0.2009375,0.015491561903331053,0.7625664850338935,0.49995
31,0.6420441845655441,0.199375,0.00021289695323779704,0.7719307625786894,0.52495
32,0.642537366271019,0.2001875,0.0012560753989274552,0.7203903322391972,0.54995
33,0.6411289458274841,0.2015625,0.0035048162871077976,0.7324169169541487,0.57495
34,0.6464086430072784,0.20075,0.014887165668066788,0.7546243130654714,0.59995
35,0.6382706142663955,0.20225,-0.021864335431032885,0.7612431771477456,0.62495
36,0.642269024014473,0.195875,0.006910182777027659,0.706013524822629,0.64995
37,0.6410516057014465,0.1959375,-0.004166724721224171,0.7085107817338182,0.67495
38,0.6421588570475578,0.198,0.0037264166800638834,0.7195598504784132,0.69995
39,0.6378686302900314,0.2021875,0.006853916903636288,0.7463224012720492,0.72495
40,0.642746255159378,0.20275,0.0,0.7911957310099216,0.74995
41,0.6416844131946564,0.19775,-0.0019662290437566046,0.7296226858093973,0.77495
42,0.6411002377271652,0.2025625,0.0,0.7531777986479826,0.79995
43,0.6406831580400467,0.1958125,0.007281000560228,0.7128177798647982,0.82495
44,0.642454282283783,0.198375,-0.013330655115585812,0.7192303311233647,0.84995
45,0.6437628922462464,0.1965,-0.006382180776666047,0.7323082394948996,0.87495
46,0.6429426100254059,0.198,0.00622482736715805,0.7177181453000194,0.89995
47,0.6414784172773361,0.199,0.0,0.7228079698353216,0.92495
48,0.6431849830150604,0.197125,0.015214035242525643,0.7271934249555992,0.94995
49,0.6412101775407791,0.1994375,0.008056100813772938,0.7465031429288751,0.97495
50,0.6437221130132675,0.199625,0.0071320276320183465,0.6841507583013307,0.99995
