Epoch,Train_Loss,Train_Cls_Loss,Train_Dom_Loss,Val_Target_AUC,Alpha
1,8.088736471176148,0.6854260338544845,4.661606321334839,0.7353056618585025,0.0
2,7.661237401008606,0.6725872040987014,4.298301391601562,0.8029800006125387,0.0
3,7.385701313972473,0.6633355368375778,4.069023615837097,0.8116045450369055,0.0
4,7.1194929037094115,0.6593179391622543,3.822903209686279,0.8547002256893337,0.0
5,6.88407102394104,0.6570705354213715,3.598718344211578,0.8297916053380434,0.0
6,6.60078267288208,0.653762073636055,3.3319722943305967,0.8386309421341268,0.0
7,6.380614464759827,0.6518802529573441,3.1212132043838503,0.8314873027613412,0.0
8,6.236857966423035,0.6523277490139008,2.975219225883484,0.8660122902561083,0.0
9,6.145193816184998,0.6503621847629547,2.8933828806877138,0.8586877465483236,0.0
10,6.0210116147995,0.6462218631505966,2.7899023032188417,0.8403787081324985,0.0
11,5.972605275154113,0.6479720537662506,2.732745003938675,0.854684389452084,0.02495
12,5.906048075675964,0.6483418617248535,2.6643387491703034,0.8502010991372694,0.04995
13,5.865433235168457,0.6466557157039642,2.6321546533107756,0.8388043245229855,0.07495
14,5.8021868724823,0.6460957615375519,2.5717080619335175,0.8655811179696531,0.09995
15,5.808725616455078,0.6467182488441467,2.575134362697601,0.8277047695959671,0.12495
16,5.730474446296692,0.6465718379020691,2.4976152498722075,0.8495870559700347,0.14995
17,5.698300072669983,0.6451127865314483,2.4727361392974854,0.8432357452321154,0.17495
18,5.669468277931213,0.6457593703269958,2.4406714227199555,0.782456786712106,0.19995
19,5.6449287405014035,0.6443662612438202,2.4230974411964414,0.8063953166263459,0.22495
20,5.631341715812683,0.6503691934347152,2.379495749950409,0.8474487063473009,0.24995
21,5.610349822998047,0.6449550828933716,2.3855744168758393,0.8326666870846222,0.27495
22,5.600048984527588,0.6451831996440888,2.3741329929828643,0.8497295407712688,0.29995
23,5.582595231056214,0.6470519497394561,2.3473354787826537,0.8653714061426748,0.32495
24,5.569359159469604,0.6510172780752183,2.314272763252258,0.8494808734801385,0.34995
25,5.530290144920349,0.6488059546947479,2.2862603719234467,0.817955181042096,0.37495
26,5.533886346817017,0.6467398940324783,2.3001868641376495,0.819889130501363,0.39995
27,5.482305683135986,0.6476189491748809,2.244210932970047,0.8574130361364404,0.42495
28,5.495819275856018,0.6509437097311019,2.241100726366043,0.8587731417518651,0.44995
29,5.451610054016113,0.6449447448253631,2.226886348962784,0.8521729809194205,0.47495
30,5.4927137079238895,0.652232105255127,2.2315531873703005,0.8456019158146818,0.49995
31,5.45474382019043,0.650043620467186,2.2045257058143615,0.8313021559846315,0.52495
32,5.445434077262878,0.6481607732772827,2.20463020324707,0.8444675448925523,0.54995
33,5.42540341091156,0.648817507982254,2.181315868616104,0.8298958639976448,0.57495
34,5.421060814380645,0.6463296028375626,2.1894127924442293,0.8344461119108143,0.59995
35,5.394849696159363,0.6499719836711884,2.144989785194397,0.856944853301933,0.62495
36,5.41168686580658,0.6485372325181961,2.1690007181167603,0.7909497412024135,0.64995
37,5.341026139259339,0.6488804557323455,2.0966238615512847,0.8561199833186145,0.67495
38,5.389182991981507,0.6506004247665406,2.1361808621883394,0.8224248564674097,0.69995
39,5.41575078201294,0.6502656047344207,2.1644227652549746,0.8362684144436617,0.72495
